"TODMORDEN FIELDEN HOSPITAL",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,3239,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,5.58,8.21,4.45,4.39,3.37,5.14,4.81,4.50,12.50,2.24,8.09,
February,4.36,0.46,5.00,3.76,1.41,7.54,3.33,2.00,5.95,0.77,1.14,
March,3.75,4.13,3.46,1.69,1.53,1.45,1.81,4.32,3.69,1.16,3.20,
April,6.87,1.69,3.33,2.47,2.46,2.46,1.81,3.12,1.29,1.62,3.56,
May,4.68,2.27,1.59,3.93,5.73,4.00,3.83,1.85,1.82,3.51,2.37,
June,2.75,0.24,2.10,0.60,2.04,0.02,2.82,4.07,7.51,1.61,2.00,
July,7.28,1.64,4.46,3.51,3.35,1.32,1.97,3.43,1.35,1.96,6.28,
August,2.29,6.46,3.92,5.50,4.73,4.14,3.45,7.88,6.47,3.76,7.66,
September,1.84,1.52,3.46,4.41,5.35,3.17,2.79,6.68,0.71,2.02,5.64,
October,2.26,2.41,0.79,5.68,4.99,5.12,4.44,4.95,6.29,5.64,6.54,
November,2.73,2.26,3.00,6.98,2.14,2.48,6.77,5.22,7.45,8.45,6.72,
December,4.39,6.46,5.42,3.90,5.86,3.80,1.74,2.55,3.58,10.90,4.86,
Total,48.78,37.75,40.98,46.82,42.96,40.64,39.57,50.57,58.61,43.64,58.06,
Calc annual,48.78,37.75,40.98,46.82,42.96,40.64,39.57,50.57,58.61,43.64,58.06,
Difference,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
