"DERBYHAVEN",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR4110,,,,,,,,,,,
,,,,,,,,,,,,
,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,,
January,,,,,,,,2.44,1.04,1.25,,
February,,,,,,,,0.85,0.53,1.85,,
March,,,,,,,,1.27,3.25,1.80,,
April,,,,,,,,1.33,1.81,2.91,,
May,,,,,,,,1.09,1.89,2.53,,
June,,,,,,,,1.82,2.34,0.32,,
July,,,,,,,,0.61,4.80,1.05,,
August,,,,,,,,1.12,2.15,4.77,,
September,,,,,,,,1.70,0.78,2.00,,
October,,,,,,,,1.70,1.89,2.61,,
November,,,,,,,,3.28,5.14,1.99,,
December,,,,,,,,2.08,3.84,2.60,,
Total,,,,,,,,19.29,29.46,25.68,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.29,29.46,25.68,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,0.00,0.00,,
