"CARSPHAIRN (FINGLAND)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5019/2,,,,,,,,,,,
,,,,,,,,,,,,
,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,,
January,1.42,8.50,9.00,4.94,4.32,6.59,6.20,10.25,6.64,3.16,,
February,3.61,2.92,4.17,1.56,6.12,2.72,0.75,5.60,6.67,4.97,,
March,3.59,4.40,1.69,0.76,3.23,3.52,5.41,4.81,2.32,4.81,,
April,2.15,3.69,3.13,2.67,2.67,1.41,8.44,3.13,4.51,3.67,,
May,4.83,4.48,5.68,2.58,4.85,0.77,6.49,2.21,2.39,1.81,,
June,1.54,1.01,4.82,3.34,4.45,3.50,5.11,5.28,0.91,3.79,,
July,2.92,3.73,3.26,5.59,5.35,4.20,5.47,2.97,2.19,6.38,,
August,7.19,5.87,6.90,3.51,2.03,4.00,0.11,7.33,4.14,6.89,,
September,4.02,5.95,2.85,5.80,5.71,9.07,5.81,6.23,2.04,10.93,,
October,5.91,5.76,9.68,5.55,6.59,1.41,2.44,5.46,7.89,3.75,,
November,5.50,1.33,3.88,7.41,0.42,9.53,7.11,4.30,6.90,4.66,,
December,2.84,8.46,3.50,6.66,6.05,6.16,2.92,7.42,8.33,2.10,,
Total,45.52,56.10,58.56,50.37,51.79,52.88,56.26,64.99,54.93,56.92,,
Calc annual,45.52,56.10,58.56,50.37,51.79,52.88,56.26,64.99,54.93,56.92,,
Difference,-0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,,
