"HORNSEA",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,3403/9,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,1.66,2.00,1.47,2.79,2.08,4.26,1.72,2.59,
February,,,,3.83,1.11,2.50,1.99,1.40,1.55,0.89,1.07,
March,,,,1.56,1.01,1.45,0.51,1.70,2.51,0.03,1.64,
April,,,,1.19,1.82,2.24,1.66,1.91,0.99,1.15,1.87,
May,,,,3.16,3.03,2.23,1.60,1.06,0.91,0.98,1.26,
June,,,,0.79,1.26,0.00,3.44,3.64,2.93,1.28,1.71,
July,,,,2.63,3.84,1.70,1.64,2.94,0.63,1.54,4.26,
August,,,,2.78,2.77,1.14,2.23,5.97,4.02,1.84,2.98,
September,,,,3.44,2.02,3.15,0.94,3.27,0.30,0.37,2.71,
October,,,,1.59,2.97,2.11,3.04,1.63,3.07,1.96,1.80,
November,,,,3.02,1.42,3.08,3.01,2.71,1.82,3.72,4.28,
December,,,,3.38,2.29,3.07,0.73,2.55,1.66,4.77,1.88,
Total,,,,29.03,25.54,24.14,23.58,30.86,24.65,20.25,28.05,
Calc annual,0.00,0.00,0.00,29.03,25.54,24.14,23.58,30.86,24.65,20.25,28.05,
Difference,NaN,NaN,NaN,0.00,0.00,0.00,-0.00,0.00,-0.00,0.00,0.00,
