SOUTHAMPTON-RED-LODGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SU412160,Long,-1.414969,Lat,50.941976,Elevation,190,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,RR1545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
January,,,,4.17,,,1.2,6.65,1.58,4.12,0.95,2.1,1.6,3.3,3.76,2.84,3.82,3.45,1.22,0.74,3.72,2.75,0.92,1.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
February,,,,2.45,,,3.5,1.55,2.82,4.48,3.82,2.05,2.15,4.7,2.59,3.61,0.59,1.18,1.05,1.9,0.62,0.07,1.01,4.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March,,,,2.73,,,3.08,2.18,1.65,0.63,1.33,2.68,0.85,1.16,2.52,2.64,2.77,1.93,3.46,2.65,1.16,2.77,0.98,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
April,,,,1.12,,,2.46,2.75,3.25,3.12,2.15,0.7,2.68,1.37,1.89,1.57,2.61,1.17,2.38,2.12,2.81,0.98,0.68,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
May,,,,1.48,,,0.26,2.78,4.78,3.35,0.31,0.78,1.89,2.65,0.98,4.07,3.92,1.37,2.2,3,1.98,2.73,0.9,1.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
June,,,,2.28,,,1.73,0.67,2.52,5.1,2.5,1.97,3.08,1.95,2.22,1.31,0.81,1.13,2.62,0.36,3.34,1.88,1.26,1.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
July,,,,2.3,,,0.75,2.89,1.2,4.95,5,1.85,2.74,3.7,2.46,0.25,3.1,0.94,5.96,2.95,4.2,2.36,2.16,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
August,,,,3.12,,,4.42,3.33,7.97,7.24,1.06,4.8,1.92,1.1,1.32,0.66,1.64,2.84,2.72,2.44,3.74,5.36,4.12,1.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September,,,,2.34,,,-999,2.25,1.75,3.4,5.02,2.35,2.5,4.53,2.12,5.2,2.94,2.84,0.46,1.14,1.6,1.36,3.74,1.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
October,,,,3.06,,,-999,2.56,3.5,0.96,4.68,2.1,7.52,2.72,0.87,4.12,5.88,1.72,1.76,5.3,0.56,9.51,4.9,4.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
