"BARROWFORD RESERVOIR",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2988,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,3.57,5.46,3.26,4.58,2.23,4.18,4.31,6.24,5.26,1.13,,
February,3.88,0.21,4.56,0.36,8.41,1.85,6.71,2.23,4.88,1.71,,
March,0.71,2.68,2.41,2.65,1.79,2.78,2.51,1.68,2.68,3.10,,
April,2.57,3.15,1.74,2.54,2.58,1.39,3.70,0.90,1.88,2.71,,
May,1.82,4.38,2.41,3.91,1.31,0.79,2.26,3.59,0.93,1.75,,
June,5.56,0.65,2.45,3.01,4.31,3.73,2.46,4.82,3.23,0.80,,
July,3.24,6.78,3.64,2.84,1.86,4.90,2.47,4.56,6.59,4.34,,
August,3.41,1.40,1.53,4.47,1.52,3.55,2.16,6.07,2.38,2.17,,
September,2.71,7.30,1.88,4.18,7.45,4.87,1.91,1.43,1.18,4.96,,
October,2.91,7.91,4.39,5.88,11.72,5.37,5.37,11.45,1.72,4.03,,
November,5.16,4.02,1.86,2.25,5.15,5.72,1.77,6.14,8.54,7.07,,
December,1.64,2.02,0.56,5.42,3.31,5.40,2.09,5.05,3.59,5.61,,
Total,37.18,45.96,30.69,42.09,51.64,44.53,37.72,54.16,42.86,39.38,,
Calc annual,37.18,45.96,30.69,42.09,51.64,44.53,37.72,54.16,42.86,39.38,,
Difference,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
