"DERWENT DALE (SANDY LEE) NO. 7",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,3110,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,6.15,5.85,3.30,3.97,3.20,,,,,,,
February,5.56,0.72,6.00,0.29,7.45,,,,,,,
March,1.50,2.87,3.22,4.43,2.53,,,,,,,
April,6.24,5.86,1.48,3.58,3.80,,,,,,,
May,3.31,6.15,2.25,2.43,0.56,,,,,,,
June,6.18,1.02,3.40,1.73,3.65,,,,,,,
July,5.37,4.93,3.44,3.20,2.03,,,,,,,
August,8.22,2.23,0.82,3.20,2.00,,,,,,,
September,6.57,3.44,2.34,3.75,6.25,,,,,,,
October,1.82,6.82,6.73,5.46,10.30,,,,,,,
November,6.57,4.45,3.54,3.87,8.95,,,,,,,
December,1.68,2.10,0.63,6.35,4.76,,,,,,,
Total,59.17,46.44,37.15,42.26,55.48,,,,,,,
Calc annual,59.17,46.44,37.15,42.26,55.48,0.00,0.00,0.00,0.00,0.00,,
Difference,0.00,-0.00,-0.00,0.00,0.00,NaN,NaN,NaN,NaN,NaN,,
