BAGTHORPE-ISOLATION-HOSPITAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SK563439,Long,-1.162752,Lat,52.989485,Elevation,189,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,2609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
January,,,,,,,3.91,1.07,1.27,1.15,1.98,0.95,3.44,2.7,1.31,2.31,1.03,2.29,1.81,3.22,2.6,1.97,2.96,1.11,2.05,1.91,2.5,1.75,4.83,1.37,3.68,1.66,1.24,1.82,1.98,1.28,3.28,3.35,2.58,5.45,2.35,3.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
February,,,,,,,2.23,1.71,1.53,0.69,1.8,1.48,1.48,0.92,1.04,2.75,3.99,0.72,1.69,2.75,2.05,0.33,2.38,3.58,0.88,2.53,1.91,1.81,1.8,0.77,0.73,2.75,0.43,2.27,0.67,2.47,1.78,4.08,0.77,1.13,2.87,2.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March,,,,,,,1.83,1.36,2.91,3.07,0.52,1.54,3.25,3.2,2.31,0.78,4.04,1.4,0.64,4.5,1.74,0.74,1.34,1.11,1.13,0.83,0.63,2.6,2.01,0.18,2.57,0.36,1.55,3.1,2.17,0.66,1.4,1.89,0.16,1.76,1.86,2.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
April,,,,,,,0.42,2.26,2.18,1.31,1.57,0.88,0.34,2.32,0.72,0.81,1.1,1.01,1.74,1.51,4.22,0.64,2.57,2.27,1.71,1.52,1.37,2.16,0.92,1.59,3.4,3.22,2.55,1.14,1.72,2.5,1.83,2.18,0.09,1.97,2.26,1.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
May,,,,,,,0.98,3.34,2.37,1.22,2.45,0.85,2.57,2.08,2.15,1.58,2.67,2.11,1.89,1.25,2.27,1.26,0.75,2.96,3.75,3.29,2.92,1.21,1.59,1.61,2.13,3.33,6.32,2.08,0.9,0.4,0.49,2.74,2.24,1.11,1.43,2.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
June,,,,,,,1.64,2.83,1.88,2.67,2.47,2.8,3.24,0.62,2.02,1.27,1.74,2.16,0.25,0.63,2.26,2.07,0.7,0.54,1.53,0.08,1.92,4.42,2.5,1.23,1.8,2.32,0.83,2.03,0.59,2.71,2.85,0.34,1.39,1.97,1.2,0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
July,,,,,,,0.09,2.48,3.15,3.51,2.42,0.08,3.8,0.71,3.08,7.37,2.29,1.33,2.52,2.83,4.31,0.43,4.03,4.07,2.64,1.44,1.44,2.48,1.07,1.54,4.99,3.09,5.19,2.4,1.68,0.52,5.41,2.45,2.88,3.61,3.31,3.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
August,,,,,,,0.82,2.18,3.5,2.8,2.98,1.99,5.76,1.42,2.67,3.21,2.02,3.91,1.34,2.31,0.85,4.27,6.38,2.61,2.71,1.41,1.92,3.78,2.82,2.57,3.78,4.18,1.76,0.58,1.91,2.27,0.79,0.21,2.11,2.74,0.29,4.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September,,,,,,,0.42,0.89,1.62,3.12,0.86,1.48,0.81,1.82,0.91,0.85,1.48,1.53,4.29,1.57,1.44,1.17,2.03,2.44,3.35,3.32,1.2,4.21,0.48,0.5,3.94,3.68,1.76,1.28,1.47,4.67,2.3,0.99,1.94,0.8,1.18,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
October,,,,,,,5.34,4.48,1.04,2.27,2.33,1.98,2.38,4.3,2.11,1.31,2.38,3.6,1.48,1.71,1.18,3,0.8,1.34,4.54,3.65,1.89,2.58,4.08,3.15,2.38,0.65,2.65,3.85,1.62,3.14,1.53,3.58,2.55,2.9,4.42,2.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
