"ENNISKILLEN, FLORENCE COURT",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1564822,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,6.75,5.69,5.89,4.49,6.04,5.29,9.89,,,,,
February,3.97,,6.07,8.02,1.43,5.65,4.10,,,,,
March,4.43,4.87,2.71,3.26,1.34,1.59,2.13,,,,,
April,5.11,1.52,3.12,2.90,4.72,4.97,2.74,,,,,
May,4.61,2.64,1.80,2.19,5.65,6.97,4.82,,,,,
June,2.65,0.19,2.52,1.27,4.16,0.76,3.16,,,,,
July,4.12,4.83,4.65,2.12,5.52,4.38,2.96,,,,,
August,2.45,4.19,3.97,7.15,5.54,3.79,4.61,,,,,
September,2.71,1.51,3.60,6.10,5.83,3.12,2.58,,,,,
October,4.41,4.96,1.88,5.30,4.16,5.54,3.78,,,,,
November,5.03,5.22,2.54,4.73,4.07,2.91,6.05,,,,,
December,6.08,5.00,5.72,4.88,5.86,4.71,1.23,,,,,
Total,52.32,,44.47,52.41,54.32,49.68,48.05,,,,,
Calc annual,52.32,40.62,44.47,52.41,54.32,49.68,48.05,0.00,0.00,0.00,0.00,
Difference,-0.00,NaN,-0.00,-0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN,
