"BELFAST OLD PARK FILTERS",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,6216,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,4.78,5.42,4.62,4.84,5.06,3.16,5.09,3.57,7.63,2.29,4.80,
February,1.83,0.57,3.84,6.39,0.85,4.15,4.80,1.75,4.61,4.23,0.90,
March,2.72,2.24,1.28,2.53,1.36,1.24,1.52,2.65,3.74,0.57,2.03,
April,2.50,0.89,3.62,3.28,3.15,3.89,1.93,1.26,1.46,1.28,2.01,
May,3.40,1.52,1.67,1.43,5.12,6.23,2.30,1.43,1.65,2.93,2.02,
June,2.96,0.21,2.18,0.49,4.32,0.41,1.97,3.91,4.83,3.12,2.35,
July,2.37,3.22,3.52,1.60,4.42,3.96,3.74,2.93,2.35,3.51,3.34,
August,2.17,3.18,3.63,7.40,5.71,1.70,3.67,3.10,3.82,5.67,6.41,
September,2.36,1.71,1.98,4.34,6.93,3.96,2.23,5.42,2.13,0.83,4.51,
October,6.57,4.21,1.82,5.80,3.00,3.47,3.85,3.66,7.38,4.33,6.03,
November,3.26,4.97,1.39,4.20,4.17,1.86,4.18,4.84,5.61,5.10,5.39,
December,5.67,3.73,2.86,5.78,4.83,4.68,1.05,2.91,4.55,7.62,4.24,
Total,40.59,31.87,32.41,48.08,48.92,38.71,36.33,37.43,49.76,41.48,44.03,
Calc annual,40.59,31.87,32.41,48.08,48.92,38.71,36.33,37.43,49.76,41.48,44.03,
Difference,0.00,-0.00,-0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,
