GREENORE,,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,,
January,2.30,1.32,2.73,4.59,1.48,2.79,1.67,2.42,2.43,4.39,,
February,3.34,2.89,2.74,1.35,2.37,3.25,2.36,2.52,3.03,1.36,,
March,1.64,1.27,5.00,2.90,3.85,0.78,1.86,2.25,1.71,3.04,,
April,1.78,2.58,1.32,2.84,1.19,1.90,2.66,1.59,1.14,1.20,,
May,2.63,1.87,1.41,3.33,1.83,1.49,4.17,3.67,2.45,2.16,,
June,3.78,2.45,4.15,2.33,1.17,1.13,2.81,1.42,1.44,1.96,,
July,2.91,2.64,2.90,1.87,2.84,3.44,2.38,2.53,3.69,0.45,,
August,4.29,1.91,6.08,0.65,2.97,2.84,2.81,6.51,2.34,2.65,,
September,0.94,1.04,0.55,4.10,1.14,1.09,1.18,1.92,4.13,2.47,,
October,1.53,3.78,2.54,3.73,1.82,4.40,6.85,3.64,2.35,2.33,,
November,3.46,3.20,2.35,3.38,3.76,2.20,3.77,2.83,2.59,1.86,,
December,3.70,4.84,3.24,2.41,6.68,4.54,2.12,2.14,4.29,7.54,,
Total,32.30,29.79,35.01,33.48,31.10,29.85,34.64,33.44,31.59,31.41,,
Calc annual,32.30,29.79,35.01,33.48,31.10,29.85,34.64,33.44,31.59,31.41,,
Difference,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
