"CARNARVON (PLAS BRERETON)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR3176,,,,,,,,,,,
,,,,,,,,,,,,
,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,,
January,,,,,,2.54,6.12,5.09,4.15,6.54,,
February,,,,,,2.35,3.64,1.99,3.60,2.91,,
March,,,,,,1.77,2.72,2.28,3.79,1.57,,
April,,,,,,1.11,1.05,3.85,2.10,2.36,,
May,,,,,,4.47,2.01,1.42,1.47,3.18,,
June,,,,,,1.23,5.37,0.76,0.28,1.34,,
July,,,,,,2.69,0.85,3.63,1.13,0.83,,
August,,,,,,4.30,3.08,2.09,2.51,1.99,,
September,,,,,,0.73,7.97,3.77,1.93,10.17,,
October,,,,,,3.20,2.14,5.35,4.19,4.58,,
November,,,,,3.90,3.67,3.83,1.69,3.75,3.79,,
December,,,,,3.33,2.91,3.91,3.68,8.76,4.29,,
Total,,,,,,30.97,42.69,35.60,37.66,43.55,,
Calc annual,0.00,0.00,0.00,0.00,7.23,30.97,42.69,35.60,37.66,43.55,,
Difference,NaN,NaN,NaN,NaN,NaN,-0.00,0.00,0.00,-0.00,0.00,,
