LONGSLEDDALE,,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR6246,,,,,,,,,,,
,,,,,,,,,,,,
,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,,
January,,,,,,,,8.52,4.72,5.94,,
February,,,,,,,,3.92,1.45,4.77,,
March,,,,,,,,3.75,4.77,5.24,,
April,,,,,,,,3.87,3.01,3.48,,
May,,,,,,,,2.22,3.98,4.06,,
June,,,,,,,,0.47,2.23,1.51,,
July,,,,,,,,3.64,8.49,4.54,,
August,,,,,,,,3.32,5.03,7.09,,
September,,,,,,,,7.40,1.70,3.22,,
October,,,,,,,,3.15,10.02,8.35,,
November,,,,,,,,4.21,11.42,3.93,,
December,,,,,,,8.88,5.91,9.22,7.11,,
Total,,,,,,,,50.38,66.04,59.24,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,8.88,50.38,66.04,59.24,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,0.00,0.00,,
