"ST MARTIN'S LES BLANCHES",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,,
January,,,,,3.69,4.03,1.23,2.69,0.84,4.64,,
February,,,,,2.38,0.10,0.51,2.67,2.27,3.06,,
March,,,,,1.76,2.55,3.30,4.76,1.61,0.70,,
April,,,,,2.54,2.93,0.95,3.85,2.33,3.67,,
May,,,,,2.54,0.52,0.25,2.53,5.03,2.52,,
June,,,,,1.81,1.15,1.70,3.75,1.55,1.28,,
July,,,,,6.50,2.91,1.08,0.52,1.00,1.18,,
August,,,,,2.37,2.59,2.19,4.46,3.41,0.47,,
September,,,,,4.32,1.46,6.70,4.20,0.86,3.19,,
October,,,,,3.40,5.64,7.65,1.16,4.11,1.94,,
November,,,,,4.20,5.87,2.04,1.71,4.84,4.07,,
December,,,,,2.49,5.51,4.76,4.97,5.01,4.87,,
Total,,,,,38.00,35.26,32.36,37.27,32.86,31.59,,
Calc annual,0.00,0.00,0.00,0.00,38.00,35.26,32.36,37.27,32.86,31.59,,
Difference,NaN,NaN,NaN,NaN,0.00,-0.00,0.00,0.00,0.00,0.00,,
