"GREAT WALDEN EDGE (NEW)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,,
January,6.29,3.28,4.32,0.88,6.20,2.64,2.71,2.48,4.87,8.18,,
February,0.77,0.48,2.47,5.89,8.29,0.09,1.63,4.56,4.84,2.15,,
March,4.16,2.39,1.04,1.57,5.89,4.39,7.81,6.93,2.09,3.34,,
April,1.72,2.50,1.67,0.76,2.70,2.91,2.18,3.89,3.41,4.32,,
May,3.93,4.10,4.82,2.67,3.00,1.27,0.67,1.96,4.28,4.22,,
June,3.97,1.97,4.08,2.98,4.07,2.85,3.87,4.68,3.29,1.99,,
July,3.97,2.95,3.51,4.63,4.28,6.20,2.58,1.68,1.11,1.94,,
August,5.54,9.41,5.14,2.66,5.58,4.83,3.10,4.03,7.03,1.87,,
September,1.98,4.61,5.68,4.61,0.75,1.93,9.69,5.04,0.96,7.69,,
October,3.64,7.48,8.75,4.34,6.53,5.32,6.44,2.86,6.69,4.45,,
November,7.23,4.39,3.72,3.69,3.71,5.70,1.91,4.53,3.11,2.36,,
December,0.19,9.58,3.53,5.30,4.86,5.50,6.94,7.41,6.54,3.80,,
Total,43.39,53.14,48.73,39.98,55.86,43.63,49.53,50.05,48.22,46.31,,
Calc annual,43.39,53.14,48.73,39.98,55.86,43.63,49.53,50.05,48.22,46.31,,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
