"HAWARDEN",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,,
January,3.32,1.56,3.51,1.47,,,,,,,,
February,0.74,0.21,1.60,3.26,,,,,,,,
March,1.68,1.32,1.46,0.91,,,,,,,,
April,1.60,1.96,1.34,0.70,,,,,,,,
May,2.22,3.42,2.64,1.53,,,,,,,,
June,3.48,5.83,3.58,1.70,,,,,,,,
July,2.37,2.36,2.17,2.44,,,,,,,,
August,4.18,4.41,3.27,2.17,,,,,,,,
September,0.93,3.18,3.94,2.30,,,,,,,,
October,2.58,3.45,7.62,2.09,,,,,,,,
November,6.62,2.76,2.10,1.30,,,,,,,,
December,1.21,4.02,2.67,3.28,,,,,,,,
Total,30.93,34.48,35.90,23.15,,,,,,,,
Calc annual,30.93,34.48,35.90,23.15,0.00,0.00,0.00,0.00,0.00,0.00,,
Difference,-0.00,-0.00,0.00,-0.00,NaN,NaN,NaN,NaN,NaN,NaN,,
