"PUTNEY HEATH",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,,
January,,,,,,,,1.96,0.89,2.49,,
February,,,,,,,,2.21,1.30,2.11,,
March,,,,,,,,3.22,1.21,0.41,,
April,,,,,,,,1.89,0.84,2.39,,
May,,,,,,,,1.10,2.63,1.23,,
June,,,,,,,,2.33,0.88,1.06,,
July,,,,,,,,1.66,0.88,0.62,,
August,,,,,,,,2.70,1.27,0.33,,
September,,,,,,,,2.58,0.37,2.24,,
October,,,,,,,,0.57,3.22,2.07,,
November,,,,,,,,1.11,2.22,4.14,,
December,,,,,,,,1.97,2.63,1.30,,
Total,,,,,,,,23.30,18.34,20.39,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23.30,18.34,20.39,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,0.00,0.00,,
