EARLS COLNE HALSTEAD ESSEX,,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR7404,,,,,,,,,,,
,,,,,,,,,,,,
,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,,
January,,,,,,,2.43,2.70,,,,
February,,,,,,,3.20,1.20,,,,
March,,,,,,1.65,1.57,2.46,,,,
April,,,,,,0.24,1.46,1.78,,,,
May,,,,,,1.03,1.43,3.32,,,,
June,,,,,,1.72,,0.64,,,,
July,,,,,,2.93,,2.05,,,,
August,,,,,,4.32,2.58,1.80,,,,
September,,,,,,0.09,3.04,1.61,,,,
October,,,,,,5.31,0.53,1.96,,,,
November,,,,,,1.93,2.34,0.71,,,,
December,,,,,,1.19,2.14,2.15,,,,
Total,,,,,,,24.99,22.38,,,,
Calc annual,0.00,0.00,0.00,0.00,0.00,20.41,20.72,22.38,0.00,0.00,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,4.27,-0.00,NaN,NaN,,
