"GAINSBOROUGH LINCOLN",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR59,,,,,,,,,,,
,,,,,,,,,,,,
,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,,
January,2.97,0.28,0.92,2.32,0.63,1.71,1.40,2.22,,,,
February,0.90,2.33,0.81,0.25,1.87,1.31,1.91,0.87,,,,
March,2.46,1.75,2.83,0.65,1.54,1.37,1.35,2.02,,,,
April,0.66,1.00,1.21,0.80,0.82,0.89,1.51,2.50,,,,
May,3.41,0.66,2.72,0.47,1.58,3.04,1.42,2.01,,,,
June,3.15,2.72,1.14,2.20,1.10,1.56,3.04,2.13,,,,
July,2.87,4.53,1.93,1.68,0.62,2.74,2.66,2.25,,,,
August,4.27,0.53,1.49,2.69,2.50,3.17,2.75,2.67,,,,
September,3.73,1.46,4.01,1.95,1.48,0.19,3.28,2.13,,,,
October,1.25,1.05,2.22,2.02,2.23,4.42,2.56,1.13,,,,
November,1.96,2.36,0.82,2.10,2.55,1.99,2.43,0.96,,,,
December,2.12,1.14,0.39,1.42,1.71,0.67,1.66,1.82,,,,
Total,29.75,19.81,20.49,18.55,18.63,23.06,25.97,22.71,,,,
Calc annual,29.75,19.81,20.49,18.55,18.63,23.06,25.97,22.71,0.00,0.00,,
Difference,-0.00,0.00,-0.00,0.00,-0.00,0.00,0.00,0.00,NaN,NaN,,
