PENZANCE-POLTAIR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SW454315,Long,-5.5628,Lat,50.1291,Elevation,243,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,RR2343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
January,,,,,,,,,,,2.47,6,17.1,7.09,5.67,9.17,1.64,8.12,5.04,16.59,1.65,2.76,3.5,4.67,4.07,3.46,6.27,3.97,2.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
February,,,,,,,,,,,3.01,2.5,10.99,7.69,3.85,3.46,5.99,2.3,5.24,8.7,4.27,5.12,4.23,5.52,4.32,4.93,2.8,1.21,1.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March,,,,,,,,,,,2.37,1.5,7.05,4.59,1.49,1.9,5.13,3.37,2.92,2.35,3.44,3.92,1.56,2.28,4.72,2.48,4.05,1.95,5.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
April,,,,,,,,,,,0.11,7.46,3.62,0.96,2.67,3.88,3.54,4.41,6.64,4.15,2.77,1.29,5.71,1.43,1.64,3.23,3.36,1.19,1.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
May,,,,,,,,,,,1.76,0.62,2.36,2.3,0.88,3.27,0.15,4.44,5.69,2.98,1.49,1.17,1.54,2.37,1.33,3.61,2.23,1.8,1.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
June,,,,,,,,,,,0.56,1.84,4.09,2.66,3.12,3.99,1.98,1.81,3.44,9.89,1.76,4.11,4.38,3.11,1.39,2.44,1.2,0.16,3.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
July,,,,,,,,,,,2.06,7.62,2.72,4.54,2.07,3.45,1.26,5.38,2.22,6.54,3.94,4.38,5.37,3.67,4.83,0.96,,1.31,5.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
August,,,,,,,,,,0.3,1.63,3.31,2.79,5.98,3.34,2.66,5.35,7.32,7.08,8.5,0.42,4.8,3.77,1.63,2.37,2.29,1.98,2.16,3.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September,,,,,,,,,,4.58,3.5,11.35,3.56,2.86,6.57,6.63,4.51,4.1,4.62,6.32,3.19,1.82,4.61,7.74,3.14,6.85,3.71,4.28,1.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
October,,,,,,,,,,2.84,6.2,9.21,7.69,5.02,5.97,10.73,4.61,4.56,8.44,3.34,7.25,2.12,7.48,3.84,2.66,9.81,6.55,4.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
