"STANDEDGE (REDBROOK RES)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,3189/6,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,,,,,,,,5.79,7.25,3.98,,
February,,,,,,,,2.33,3.98,2.49,,
March,,,,,,,,2.26,5.47,5.27,,
April,,,,,,,,1.63,3.11,3.14,,
May,,,,,,,,1.53,1.98,1.99,,
June,,,,,,,,6.77,4.29,0.71,,
July,,,,,,,,6.73,6.66,5.22,,
August,,,,,,,,3.83,5.20,3.09,,
September,,,,,,,,2.74,1.68,5.99,,
October,,,,,,,,11.80,2.60,4.49,,
November,,,,,,,,4.75,4.56,10.24,,
December,,,,,,,,7.20,9.50,4.77,,
Total,,,,,,,,57.36,56.28,51.38,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,57.36,56.28,51.38,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.00,0.00,-0.00,,
