CAMBRIDGE-BEECH-HOUSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,TL452573,Long,0.1229337,Lat,52.194822,Elevation,40,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,RR2686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
January,,,1.32,2.12,1.08,2.66,2.11,2.71,1.95,1.63,0.56,0.63,2.18,1.78,1.23,2.37,2.02,2.57,1.36,1.83,0.19,1,1.38,1.29,1.35,1.58,2.41,1.55,0.54,0.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
February,,,0.37,0.33,1.03,1.83,2.75,1.17,1.28,2.34,0.49,1.42,0.92,1.94,0.63,0.81,1.97,1.92,0.97,2.57,1.39,2.32,1.4,2.39,0.66,1.45,0.2,0.62,0.99,1.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March,,,2.84,0.83,4.11,1.64,1.12,1.55,1.73,2.31,1.54,1.29,2.05,1.13,0.75,0.37,1.98,1.73,0.98,0.82,0.96,1.03,1.32,0.79,0.69,0.8,1.31,1.26,2.33,1.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
April,,,2.29,0.84,0.52,0.54,1.51,2.66,1.12,1.58,0.33,2.1,1.32,0.77,1,1.18,2.04,2.18,1.52,1.98,1.71,1.03,2.82,2.26,1.17,1.98,1.02,1.04,1.47,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
May,,,2.76,0.75,2.73,1.07,1.63,2.57,0.41,3.08,0.64,0.75,3.02,1.63,1.04,1.8,0.44,1.56,3.5,3.32,0.61,1.28,1.45,1.08,0.81,3.23,3.4,2.09,0.59,3.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
June,,,2.22,2.42,1.17,1.93,2.17,0.68,1.36,1.07,1.06,3.09,2.27,2.22,1.13,4.23,1.65,1.31,2.15,4.83,2.74,2.67,1.72,6.08,1.19,2.75,0.35,0.62,1.64,2.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
July,,,1.88,1.09,0.33,3.18,2.02,2.99,0.18,0.47,1.66,2.71,4.87,2.18,0.51,4.92,1.05,2.27,0.62,3.76,3.53,1.67,2.04,2.77,2.44,0.92,3.17,0.59,3.45,4.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
August,,,3.31,2.22,0.78,4.2,2.54,2.45,2.23,1.12,1.85,0.45,1.25,2.86,1.07,1.15,1.57,4.44,3.53,6.33,1.56,4.96,1.5,0.84,1.47,1.27,2.73,1.23,2.09,2.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September,,,2.19,2.16,1.44,0.51,2.15,2.15,1.97,3.36,1.16,4.3,1.19,2.1,2.78,2.31,4.51,1.71,0.77,2.56,2.69,1.61,1.93,4.38,1.6,2.93,0.95,2.01,0.88,2.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
October,,,2.26,1.99,1.08,4.64,1.43,2.35,2.37,1.12,2.15,0.81,3.19,2.37,1.86,2.84,1,0.96,1.9,0.67,5.19,2.39,4.78,1.41,1.23,4.28,2.31,1.47,0.8,3.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
November,,,1.13,2.65,1.71,1.54,1.49,0.59,0.78,2.07,0.66,1.01,3.02,1.97,1.68,3.69,2.62,2.63,4.61,0.89,1.84,1.52,2.41,2.53,1.13,2.38,2.32,1.83,3.11,1.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
December,,,1.29,0.72,0.75,1.23,2.25,2.01,3.11,3.85,2.61,0.64,2.56,0.45,1.92,0.92,3.78,1.56,0.98,0.73,2.24,3.03,2.43,1.25,1.75,0.79,3.26,1.04,0.96,1.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total,,,23.86,18.12,16.73,24.97,23.17,23.88,18.49,24,14.71,19.2,27.84,21.4,15.6,26.59,24.63,24.84,22.89,30.29,24.65,24.51,25.18,27.07,15.49,24.36,23.43,15.35,18.85,26.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
