"PAR STATION PENELLICK",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR1236,,,,,,,,,,,
,,,,,,,,,,,,
,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,,
January,,3.44,7.15,4.44,4.14,6.88,1.67,6.44,2.40,4.86,,
February,,2.80,6.79,3.98,3.46,0.85,3.75,3.12,2.30,3.80,,
March,,1.22,3.55,5.40,1.57,1.05,3.50,2.80,2.02,2.10,,
April,,4.98,2.53,0.54,2.05,1.10,2.40,4.44,4.00,2.30,,
May,,0.50,1.97,2.45,0.92,2.73,0.20,4.60,5.50,2.10,,
June,,2.40,3.56,1.83,1.72,3.22,1.16,1.90,5.05,5.80,,
July,,4.54,2.25,2.84,1.04,1.86,1.35,3.36,1.65,3.20,,
August,,2.18,1.30,4.85,2.60,2.33,4.45,4.25,3.15,5.13,,
September,,6.08,3.35,2.95,6.10,4.03,6.30,2.30,3.50,4.10,,
October,,4.24,5.05,3.27,4.65,6.64,3.50,2.45,4.50,1.50,,
November,,1.60,5.10,1.45,3.95,6.10,3.62,6.40,4.20,1.60,,
December,,2.90,6.18,0.95,8.01,1.50,8.60,2.75,2.20,1.20,,
Total,,36.88,48.78,34.95,40.21,38.29,40.50,44.81,40.47,37.69,,
Calc annual,0.00,36.88,48.78,34.95,40.21,38.29,40.50,44.81,40.47,37.69,,
Difference,NaN,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,,
