"WHITCHURCH RECTORY",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR4382,,,,,,,,,,,
,,,,,,,,,,,,
,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,,
January,,1.65,1.24,2.35,2.49,1.90,4.00,2.50,0.95,1.25,,
February,,2.73,1.50,3.69,1.77,3.00,0.50,0.89,1.62,1.89,,
March,,2.00,1.13,1.05,1.53,1.85,1.72,1.76,3.21,1.86,,
April,,0.63,4.12,1.07,1.84,1.78,1.72,1.09,2.10,2.03,,
May,,1.41,1.44,2.22,0.61,2.15,3.59,1.39,1.21,2.63,,
June,2.70,1.86,2.67,1.55,2.48,1.49,1.27,1.32,2.08,1.40,,
July,5.44,1.93,2.43,2.42,2.58,0.07,3.16,1.35,3.68,1.77,,
August,0.75,3.72,1.90,1.02,0.76,0.86,1.01,1.01,1.73,2.50,,
September,4.04,1.77,2.39,3.24,2.16,3.90,2.01,2.27,1.29,1.41,,
October,4.84,1.82,5.04,1.42,0.77,3.73,3.79,1.82,1.23,2.88,,
November,2.28,2.83,2.93,2.75,1.27,3.32,3.29,2.95,3.89,0.93,,
December,3.46,3.40,2.89,0.62,2.10,0.97,5.12,1.51,1.49,1.38,,
Total,,25.75,29.68,23.40,20.36,25.02,31.18,19.86,24.48,21.93,,
Calc annual,23.51,25.75,29.68,23.40,20.36,25.02,31.18,19.86,24.48,21.93,,
Difference,NaN,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
