"HALIFAX WW WALSHAW DEAN",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,3261,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,4.52,7.55,4.73,4.53,2.89,3.89,5.34,3.35,10.74,2.47,5.26,
February,3.87,0.61,4.66,7.30,1.43,6.11,4.53,2.56,4.68,1.14,1.30,
March,3.40,3.31,2.72,2.43,1.64,2.01,2.38,4.28,4.02,1.47,1.85,
April,7.15,2.10,4.36,4.18,2.61,3.19,2.84,3.69,1.77,2.45,3.88,
May,5.13,2.52,1.88,3.44,5.93,5.06,4.01,1.72,2.33,3.14,2.34,
June,3.15,0.27,2.20,0.92,2.69,0.08,3.20,4.00,7.51,2.34,1.96,
July,7.05,2.32,5.27,4.37,4.96,1.68,3.15,3.71,2.10,3.71,7.24,
August,2.23,6.68,7.55,4.37,5.34,5.24,3.84,7.63,6.11,3.93,5.86,
September,2.34,2.26,5.96,4.03,5.35,3.30,3.83,5.84,0.98,2.01,4.90,
October,3.62,2.91,1.48,4.09,4.81,5.79,3.45,4.72,7.09,6.34,6.34,
November,3.02,2.46,3.26,3.52,2.83,3.27,7.04,5.50,7.11,9.21,5.97,
December,4.35,6.71,4.58,3.47,4.95,4.61,1.46,1.88,3.34,10.46,3.89,
Total,49.83,39.70,48.65,46.65,45.43,44.23,45.07,48.88,57.78,48.67,50.79,
Calc annual,49.83,39.70,48.65,46.65,45.43,44.23,45.07,48.88,57.78,48.67,50.79,
Difference,0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,0.00,0.00,0.00,
