"UPPER FARG (MAIN BANK)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5536,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,,,,,,,,7.00,5.17,2.00,,
February,,,,,,,,2.00,4.01,2.00,,
March,,,,,,,,1.80,3.67,3.25,,
April,,,,,,,,0.17,2.05,2.66,,
May,,,,,,,,4.56,1.67,1.04,,
June,,,,,,,,4.21,2.43,0.94,,
July,,,,,,,,4.87,4.42,7.19,,
August,,,,,,,,1.51,1.88,0.96,,
September,,,,,,,,4.54,2.15,2.58,,
October,,,,,,,,6.54,4.50,4.85,,
November,,,,,,,,5.64,6.38,6.07,,
December,,,,,,,,2.20,1.92,3.70,,
Total,,,,,,,,45.04,40.25,37.24,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,45.04,40.25,37.24,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.00,0.00,0.00,,
