HAVERFORDWEST-HOSPITAL-GROUNDS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SM955153,Long,-4.967209,Lat,51.798856,Elevation,133,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,4121/1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
January,,,,,,,6.39,5.41,7.37,5.4,4.63,6.72,8.83,3.93,4.97,5.44,6,8.23,1.41,1.99,4.84,5.17,1.64,4.02,4.37,6.56,4.26,4.09,4.87,6.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
February,,,,,,,6.75,2.32,2.98,7.15,5.23,0.39,2.14,1.66,4.7,2.15,3.18,1.89,1.46,7.71,3.85,0.96,3.28,5.56,3.14,1.14,3.59,4.65,0.7,5.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March,,,,,,,3.98,0.76,2.42,2.94,3.55,3.4,1.21,0.36,2.04,1.84,8.04,1.51,2.36,2.65,5.5,3.38,2.83,5.2,3.36,1.71,4.58,1.65,4.17,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
April,,,,,,,2.71,0.08,3.24,2.56,0.86,1.73,1.49,3.1,2.34,1.37,3.23,2.59,3.09,2.49,2.91,5.32,2.86,0.77,3.36,0.94,0.41,1.4,3.43,3.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
May,,,,,,,2.08,3.21,1.4,1.52,2.8,5.25,4.53,1.87,2.65,3.93,3.49,2.48,2.88,1.27,2.57,4.16,2.52,3.95,3.8,1.2,2.45,3.75,1,1.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
June,,,,,,,1.32,5.91,1.62,0.6,1.03,0.36,3.51,2.11,3.68,4.46,3.7,3.28,0.4,1.93,1.24,3.86,2.73,3.43,4.51,2.75,3.19,3.69,1.73,2.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
July,,,,,,5.79,4.06,3.94,9.1,4.13,3.26,3.26,2.82,2.69,3.74,1.82,3.45,2.82,2.13,3.92,1.71,1.57,4.17,4.4,0.41,5.37,5.89,5.58,2.41,4.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
August,,,,,,1.73,0.96,4.29,3.46,0.2,4.88,3.98,3.52,3.24,2.25,5.46,0.97,4.81,2.83,8.61,5.82,5.89,3.79,3.84,0.99,4.87,2.48,5.72,2.26,3.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September,,,,,,3.64,4.98,2.76,1.03,1.74,2.47,6.45,3.94,4.36,2.78,5.37,2.94,3.99,1.25,7.89,5.48,3,4.02,4.63,2.42,4.5,8.7,7.7,0.25,6.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
October,,,,,,1.59,3.94,7.28,1.53,4.91,2.84,4.66,5.74,7.38,3.32,2.49,1.55,3.65,8.78,3.59,1.23,4.99,3.52,7.56,3.55,1.42,4.38,5.79,8.46,6.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
November,,,,,,4.24,2.46,9.55,8.67,9.65,3.94,1.42,4.01,7.36,1.19,6.53,4.7,4.19,5.62,6.68,8.45,3.58,5.01,10.8,3.53,1.55,2.57,4.12,12.95,8.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
December,,,,,,5.3,4.76,5.23,3.71,4.67,3.82,7.17,3.03,3.98,7.04,4.53,3.85,6.97,4.16,4.6,5.77,4.91,1.48,4.51,7.08,6.74,4.22,4.76,8.08,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total,,,,,,41.24,44.39,50.74,46.53,45.47,39.31,44.79,44.77,42.04,40.7,45.39,45.1,46.41,36.37,53.33,49.37,46.79,37.85,58.67,40.52,38.75,46.72,52.9,50.31,58.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1935 estimated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1936 Jan-Jun estimated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1951 Total IDR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
