"KILLESHANDRA CASTLE HAMILTON",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR2843,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,1.20,,3.39,3.20,3.23,2.85,5.76,4.92,6.49,1.99,,
February,2.96,,5.33,5.28,0.35,4.90,2.98,2.08,4.71,4.01,,
March,4.25,,1.65,2.30,0.58,0.67,1.73,3.64,3.41,0.49,,
April,1.67,,1.50,3.23,2.36,3.72,1.83,1.90,2.29,0.94,,
May,3.38,,1.43,0.76,8.33,5.79,3.40,1.24,1.32,2.74,,
June,1.23,,1.48,0.56,3.03,1.03,2.75,3.85,5.52,2.06,,
July,3.35,,4.31,1.40,4.57,3.52,3.78,4.21,1.95,3.56,,
August,1.13,,3.85,5.81,5.58,1.69,3.44,4.59,5.02,5.06,,
September,1.92,,2.72,4.87,4.89,2.89,2.76,5.17,3.09,1.93,,
October,2.15,,2.26,5.68,3.00,3.52,3.39,3.11,5.33,4.33,,
November,1.69,,1.11,3.50,3.64,2.47,4.35,2.82,5.31,4.69,,
December,3.48,,4.96,3.03,4.42,2.51,1.36,2.29,3.84,7.18,,
Total,28.41,,33.99,39.62,43.98,35.56,37.53,39.82,48.28,38.98,,
Calc annual,28.41,0.00,33.99,39.62,43.98,35.56,37.53,39.82,48.28,38.98,0.00,
Difference,-0.00,NaN,0.00,-0.00,-0.00,0.00,-0.00,0.00,0.00,-0.00,NaN,
