"CARLOPS (NORTH ESK RESERVOIR)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5080,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,4.50,8.15,4.00,4.00,3.30,4.90,4.50,3.91,6.24,0.58,4.13,
February,4.50,2.00,3.25,2.30,0.90,6.40,3.50,1.88,2.81,1.26,0.49,
March,3.95,4.50,2.50,2.20,0.85,4.50,3.00,3.03,2.02,0.41,2.33,
April,3.95,1.45,2.20,3.80,2.00,5.00,2.00,2.49,1.17,1.93,1.50,
May,4.55,2.30,3.15,4.15,5.15,5.00,3.54,2.27,,1.74,1.78,
June,3.50,0.50,2.25,2.35,2.70,,4.20,3.47,,3.19,2.60,
July,5.00,2.70,3.80,3.90,5.80,,3.07,2.07,,4.07,4.93,
August,6.80,5.80,3.60,6.90,5.20,,2.84,7.22,,6.46,6.33,
September,2.65,2.40,2.40,4.35,3.90,,3.91,9.02,,0.71,4.25,
October,1.05,3.15,2.15,4.95,5.35,,4.28,4.99,,4.23,4.40,
November,3.10,1.85,3.00,5.00,3.00,,3.75,3.73,,5.40,5.29,
December,4.50,5.90,3.60,3.55,5.95,,1.16,1.89,2.05,4.83,2.34,
Total,48.05,40.70,35.90,47.45,44.10,,39.75,45.97,,34.81,40.37,
Calc annual,48.05,40.70,35.90,47.45,44.10,25.80,39.75,45.97,14.29,34.81,40.37,
Difference,0.00,0.00,0.00,0.00,0.00,NaN,0.00,0.00,NaN,0.00,0.00,
