MARCH-STAGS-HOLT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,TF436004,Long,0.1179999,Lat,52.582452,Elevation,11,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,RR3056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
January,,,,,1.29,1.89,1.92,2.91,1.63,1.27,0.19,0.78,1.41,1.63,1.56,1.18,2.54,1.78,0.69,0.82,2.09,1.59,0.89,1.5,1.81,2.39,0.95,1.51,1.11,2.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
February,,,,,0.84,1.25,2.42,1.76,1.61,2.66,1.81,1.95,1.6,2.72,0.57,2.13,0.15,0.7,2.08,1.62,0.92,0.06,2.11,2.11,1.13,0.18,0.71,2.26,0.68,1.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March,,,,,0.87,0.43,2.53,1.59,0.53,0.69,0.94,1.41,1.08,1.23,0.84,0.94,1.82,1.33,2.68,1.14,2.12,0.71,0.7,0.16,0.73,1.8,2.34,2.24,1.31,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
April,,,,,1.15,0.95,4.08,3.1,1.36,2.49,2.36,1.56,2.97,1.33,1.3,1.14,1.2,1.16,1.66,2.34,0.48,0.97,1.81,0.19,1.1,1.56,0.81,1.54,1.63,2.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
May,,,,,1.24,1.51,1.45,2.39,4.4,3.52,0.87,0.8,1.17,0.9,0.96,2.41,2.75,1.64,0.65,4.04,2.2,3.33,1.43,0.63,1.88,0.72,0.36,0.88,2.97,2.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
June,,,,,1.32,3.86,3.23,1.83,1.21,3.86,2.05,1.91,2.88,3.4,1.65,2.2,0.66,0.64,1.84,1.52,2,1.8,2.04,1.17,2.41,1.04,1.92,2.12,1.7,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
July,,,,,0.89,6.09,2.63,2.31,0.52,4.84,5.77,2.76,2.55,2.72,4.17,0.45,5.32,0.81,3.56,3.56,2.34,3.17,2.61,3.12,3.33,1.77,1.57,2.23,0.88,2.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
August,,,,,2.48,2.37,1.7,2.71,4.11,2.92,3.56,3.25,2.23,0.74,1.71,0.98,1.94,1.85,2.73,1.68,1.72,4.1,2.26,3.25,1.8,3.06,2.43,3.02,2.13,1.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September,,,,,2.44,2.24,3.64,1.34,1.21,2.74,3.01,2.55,2.8,5.47,1.7,3.68,1.05,2.05,1.06,2.57,0.32,0.37,2.06,0.97,1.2,0.84,3.15,3.59,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
October,,,,,1.28,2.65,0.87,1.15,2.15,0.6,5.26,2.35,4.96,1.45,1.12,4.33,4.1,1.77,0.59,3.43,1.24,4.9,5.11,3.09,2.15,2.21,3.66,0.99,2.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
