"AVIEMORE STATION",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR1092,,,,,,,,,,,
,,,,,,,,,,,,
,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,,
January,,,2.68,3.14,3.51,2.17,1.53,2.57,2.42,1.00,,
February,,,0.71,0.57,1.25,0.63,2.25,3.50,0.72,1.16,,
March,,,0.94,1.11,3.22,1.44,4.01,2.09,2.61,2.49,,
April,,,1.57,1.61,1.24,0.84,2.06,1.49,0.74,0.89,,
May,,,4.27,3.07,2.41,1.55,0.87,1.68,2.58,3.38,,
June,,,4.32,2.00,1.25,2.58,2.29,4.99,1.42,3.21,,
July,,,2.63,3.21,2.41,5.72,1.69,2.44,0.69,3.12,,
August,,,3.83,2.38,5.01,4.26,1.39,4.68,5.47,3.25,,
September,,,6.66,4.99,2.71,4.13,3.27,2.03,4.34,1.89,,
October,,,5.08,2.35,4.54,2.36,2.46,3.18,3.47,1.75,,
November,,,4.06,3.23,2.04,3.01,1.41,4.51,4.49,2.27,,
December,,,1.75,3.77,1.07,3.94,2.70,3.57,1.75,1.81,,
Total,,,38.50,31.43,30.66,32.63,25.93,36.73,30.79,26.22,,
Calc annual,0.00,0.00,38.50,31.43,30.66,32.63,25.93,36.73,30.70,26.22,,
Difference,NaN,NaN,-0.00,0.00,0.00,0.00,0.00,-0.00,0.09,0.00,,
