CHELFORD-ASTLE-HALL-MONTHLY-GAUGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SJ812738,Long,-2.2832885,Lat,53.260864,Elevation,250,ft.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,RR495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930
January,0.73,0.53,2.1,3.07,3.53,,4.8,2.6,1.46,1.07,2.86,2.24,2.87,1.32,2.35,2.32,1.26,1.61,1.89,2.96,3.39,1.93,2.09,2.62,2.06,1.35,4.1,1.15,2.21,1.81,2.67,1.12,3.07,2.82,1.8,4.77,1.98,2.38,1.79,3.13,3.62,3.85,3.38,2.94,,,,,,,
February,1.88,4.65,2.58,1.9,1.73,,0.74,0.58,1.02,1.69,0.68,0.2,2.01,2.71,3.19,0.21,1.85,2.33,2.19,1.19,2.91,1.52,1.2,2.18,2.73,1.59,2.97,1.66,2.37,1.31,2.4,2.15,0.85,1.19,1.55,2.71,3.83,1.22,2.52,0.75,2.96,0.44,3.47,4.6,,,,,,,
March,1.58,3.4,1.81,0.8,2,,2.76,1.35,1.68,3.01,2.87,1.71,1.08,0.56,1.73,2.79,3.69,2.08,0.63,1.46,0.86,1.76,1.89,3.44,1.41,3.43,2.5,2.11,2.38,2.83,0.55,1.84,4.14,3.53,3.85,1.39,2.06,1.74,1.43,4.53,2.78,1.8,1.83,1.42,,,,,,,
April,1.48,1.05,3.36,1.48,0.98,,1.45,1.04,1.21,2.56,0.86,2.41,1.2,0.66,1.3,2.2,1.46,2.02,1.77,3.32,1.63,2.12,2.05,1.85,1.51,1.84,2.91,2.29,2.06,2.03,3.73,2.19,0.17,3.24,0.7,1.18,2.78,1.77,0.86,1.9,5.07,1.16,2.11,2.48,,,,,,,
May,2.54,3.15,1.3,1.13,1.85,,5.64,1.74,0.59,3.64,1.9,3.52,3.19,1.68,2.01,0.66,0.37,1.56,3.95,2.12,1.39,0.84,3.87,2.6,2.09,0.56,2.72,3.43,1.93,0.98,2.61,0.57,2.29,1.99,1.98,1.2,2.1,2.56,1.92,1.06,4.45,1,0.97,3.28,,,,,,,
June,3.25,2.56,5.65,2.91,1.54,,1.56,1.01,2.38,0.58,2.88,1.79,2.91,1.86,2.65,1.87,3.09,3.18,1.93,1.9,4.22,2.3,1.61,1.33,0.77,1.81,1.29,4.11,1.05,2.99,2.12,3.07,3.85,2.07,1.2,2.05,2.45,2.47,1.66,1.87,3.78,0.16,1.56,0.57,,,,,,,
July,6.39,2.37,4.08,2.56,3.81,,3.4,0.87,6.67,3.17,2.62,1.61,2.74,3.34,1.89,4.13,1.46,1.02,0.48,1.47,2.21,3.2,2.16,2.94,1.92,1.55,0.94,2.99,2.8,5.09,4.06,0.14,2.95,1.25,4.97,4.02,2.12,1.27,4.26,1.72,6.01,0.61,4.38,3.57,,,,,,,
August,2.2,4.2,3.93,2.66,1.47,,1.6,1.18,3.78,4.88,3.48,4.6,3.87,2.95,3.72,3.26,2.84,2.64,5.21,1.68,4.72,2.13,2.42,4.24,4.43,4.19,2.87,4.11,3.15,2.8,4.43,1.93,5.23,1.87,3.71,3.03,2.92,4.28,2.54,2.89,1.68,4.18,4.26,4.03,,,,,,,
September,3.36,2.34,2.07,4.68,2.5,,2.78,2.76,1,2.7,0.58,2.92,2.94,2.4,1.07,0.93,4.87,4.17,0.5,3.26,1.22,0.75,1.43,5.21,1.52,2.07,1.89,0.57,2.93,2.08,0.19,2.43,1.53,0.97,2.24,0.38,2.26,1.86,6.64,2.53,2.88,0.81,2.83,4,,,,,,,
October,3.26,2.34,3.66,4.61,1.87,,4.4,2.1,1.1,2.49,2.56,4.6,4.09,2.11,2.58,2.92,3.81,1.76,3.77,3.07,3.98,2.82,3.41,6.55,1.2,2.71,4.93,3.53,1.53,4.68,2.39,2.21,2.83,2,1.66,1.51,3.22,5.48,1.61,2.74,1.69,1.63,0.47,3.61,,,,,,,
