"TOTTENHAM, LONDON",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR227,,,,,,,,,,,
,,,,,,,,,,,,
,1790,1791,1792,1793,1794,1795,1796,1797,1798,1799,,
January,,,,,,,,1.44,1.66,1.42,,
February,,,,,,,,0.32,1.00,3.24,,
March,,,,,,,,1.09,0.46,0.61,,
April,,,,,,,,2.42,0.67,2.17,,
May,,,,,,,,1.72,1.95,2.10,,
June,,,,,,,,4.65,1.06,0.60,,
July,,,,,,,,1.35,3.02,3.06,,
August,,,,,,,,3.06,1.68,2.43,,
September,,,,,,,,4.87,2.92,3.39,,
October,,,,,,,,2.60,4.46,2.85,,
November,,,,,,,,2.06,4.28,2.21,,
December,,,,,,,,2.34,1.24,0.51,,
Total,,,,,,,,27.92,24.40,24.59,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27.92,24.40,24.59,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,0.00,-0.00,,
