"KESWICK",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1840,1841,1842,1843,1844,1845,1846,1847,1848,1849,,
January,,,2.11,6.70,4.85,6.43,5.11,3.08,4.11,11.03,,
February,,,4.06,4.12,2.73,1.00,4.84,2.07,10.28,2.26,,
March,,,5.93,1.82,4.98,3.98,8.54,1.27,4.74,1.69,,
April,,,0.62,7.56,2.14,4.89,4.55,3.32,1.72,2.36,,
May,,,3.24,2.51,0.20,2.27,1.72,5.07,1.06,2.36,,
June,,,3.65,4.39,3.95,4.03,4.71,3.62,5.04,1.03,,
July,,,5.98,6.92,3.05,4.11,9.32,1.41,6.25,5.10,,
August,,,2.80,5.23,5.73,8.80,4.68,4.07,6.28,6.13,,
September,,,2.72,0.36,4.78,5.00,2.90,5.32,2.10,2.99,,
October,,,3.26,9.32,5.27,5.95,12.25,8.81,7.16,5.85,,
November,,4.26,4.78,8.15,2.84,7.14,6.47,11.42,6.70,5.62,,
December,,8.16,6.95,2.58,0.11,8.60,2.59,8.82,10.97,2.38,,
Total,57.20,69.00,46.10,59.66,40.63,62.20,67.68,58.28,66.41,48.80,,
Calc annual,0.00,12.42,46.10,59.66,40.63,62.20,67.68,58.28,66.41,48.80,,
Difference,57.20,56.58,0.00,0.00,-0.00,-0.00,0.00,0.00,-0.00,0.00,,
