"MERTHYR TYDFIL (PENBRYN FILTERS)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,4087,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,8.20,7.67,5.81,,,,,,,,,
February,2.70,0.25,6.97,,,,,,,,,
March,6.85,6.30,5.20,,,,,,,,,
April,9.96,1.24,3.88,,,,,,,,,
May,3.32,1.74,1.41,,,,,,,,,
June,3.19,0.49,1.30,,,,,,,,,
July,6.70,2.05,5.89,,,,,,,,,
August,2.13,5.70,4.05,,,,,,,,,
September,4.77,2.87,3.95,,,,,,,,,
October,5.33,2.62,1.83,,,,,,,,,
November,3.05,4.65,2.33,,,,,,,,,
December,7.85,4.50,9.01,,,,,,,,,
Total,64.05,40.08,51.63,,,,,,,,,
Calc annual,64.05,40.08,51.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Difference,0.00,0.00,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
