SILVERDALE (HAWTHORN BANK),,,,,,,,,,,,
,,,,,,,,,,,,
Station no,3036/2,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,,,,,,4.93,3.41,6.25,4.95,3.12,,
February,,,,,,2.23,7.36,2.35,3.88,2.07,,
March,,,,,,2.74,1.59,1.78,1.93,4.83,,
April,,,,,,0.92,3.81,0.72,2.31,2.80,,
May,,,,,,1.59,2.89,4.13,1.09,1.32,,
June,,,,,,4.10,2.10,4.42,3.91,1.28,,
July,,,,,,4.78,3.26,5.57,6.55,5.90,,
August,,,,,,3.64,2.48,4.17,2.11,1.97,,
September,,,,,,8.12,3.91,1.52,1.48,5.09,,
October,,,,,,4.54,2.52,10.88,1.57,5.45,,
November,,,,,,5.93,2.29,7.28,6.28,5.12,,
December,,,,,,8.07,3.58,5.79,3.90,5.36,,
Total,,,,,,51.59,39.20,54.86,39.46,44.31,,
Calc annual,0.00,0.00,0.00,0.00,0.00,51.59,39.20,54.86,39.96,44.31,,
Difference,NaN,NaN,NaN,NaN,NaN,0.00,0.00,0.00,-0.50,0.00,,
