"ALPORT MOOR (ALPORT CASTLES)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2695/5,,,,,,,,,,,
,,,,,,,,,,,,
,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,,
January,4.84,6.22,7.56,9.70,7.34,7.75,4.78,13.20,3.78,4.80,,
February,7.00,2.71,4.60,3.56,6.50,9.51,3.70,4.68,2.87,8.61,,
March,7.90,3.32,1.90,1.46,1.78,2.28,9.29,2.20,2.94,2.58,,
April,3.54,2.64,3.01,3.60,2.97,1.76,4.75,3.70,5.00,5.55,,
May,3.32,4.64,3.65,4.83,3.77,2.33,3.93,1.90,2.78,2.75,,
June,2.70,0.98,4.91,3.89,5.30,5.38,2.91,6.65,1.62,2.20,,
July,4.41,6.06,2.71,4.34,1.87,5.89,2.46,3.11,2.72,4.00,,
August,7.62,5.00,6.41,3.73,3.25,5.17,0.35,6.36,3.60,3.70,,
September,0.85,3.64,5.25,6.13,2.79,7.32,2.60,3.80,2.80,7.65,,
October,6.28,7.79,2.96,6.64,8.44,1.86,1.22,3.58,5.50,2.32,,
November,4.53,1.68,5.59,9.12,0.88,9.89,6.58,2.75,8.69,8.45,,
December,4.45,5.52,3.12,4.89,4.20,6.14,6.18,4.57,9.64,3.10,,
Total,57.44,50.20,51.67,61.89,49.09,65.28,48.75,56.50,51.94,55.71,,
Calc annual,57.44,50.20,51.67,61.89,49.09,65.28,48.75,56.50,51.94,55.71,,
Difference,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
