"KEITH STATION",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5664,,,,,,,,,,,
,,,,,,,,,,,,
,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,,
January,3.12,4.56,1.80,3.20,5.70,0.98,2.75,1.49,2.04,,,
February,3.76,2.91,2.80,2.75,1.02,3.28,1.20,1.28,1.26,,,
March,1.44,0.30,1.22,2.52,0.52,1.78,2.65,0.78,3.35,,,
April,2.16,0.72,2.47,1.62,1.96,1.98,2.28,0.34,1.22,,,
May,2.55,1.63,5.08,3.19,4.59,2.67,2.08,1.63,1.98,,,
June,0.74,2.39,1.44,3.55,3.43,2.29,3.89,6.28,1.78,,,
July,3.58,3.64,2.49,2.32,3.08,5.05,2.26,2.78,1.22,,,
August,7.43,2.21,5.49,1.47,7.56,4.78,0.00,6.01,6.69,,,
September,1.29,3.96,3.80,4.94,2.95,4.61,3.48,2.35,1.72,,,
October,5.46,7.34,2.46,4.73,4.05,0.40,2.44,3.38,2.40,,,
November,4.60,2.11,4.44,3.66,1.15,5.34,5.00,1.86,2.72,,,
December,1.81,2.42,0.49,4.05,5.03,2.42,3.08,2.66,3.47,,,
Total,37.94,34.19,33.98,38.00,41.04,35.58,31.11,30.84,29.85,,,
Calc annual,37.94,34.19,33.98,38.00,41.04,35.58,31.11,30.84,29.85,0.00,,
Difference,-0.00,-0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,NaN,,
