"DENBIGH (MENTAL HOSPITAL)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,4312,,,,,,,,,,,
,,,,,,,,,,,,
,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,,
January,2.08,4.14,4.42,4.02,3.50,3.98,3.41,7.45,3.09,0.94,,
February,3.05,1.75,2.50,1.86,3.11,5.06,1.70,1.63,1.41,5.12,,
March,3.09,1.94,0.78,1.72,1.00,1.19,5.52,1.71,1.49,1.51,,
April,1.03,1.55,1.46,0.86,1.70,0.69,4.21,1.69,2.59,4.20,,
May,2.66,2.59,2.71,1.62,3.46,2.81,2.53,1.23,2.36,1.09,,
June,0.63,0.56,3.19,1.39,2.12,3.30,2.50,3.77,0.55,0.99,,
July,1.50,3.18,2.20,2.17,1.99,1.71,2.66,2.24,2.63,1.81,,
August,3.38,3.06,2.48,1.81,1.35,4.83,0.43,2.88,2.00,3.30,,
September,0.53,2.13,4.54,3.90,1.46,3.76,2.22,1.53,1.04,4.57,,
October,4.28,2.37,4.06,4.62,4.33,0.90,0.56,2.03,4.67,2.77,,
November,2.42,0.78,3.07,6.46,0.61,3.90,4.00,1.59,3.37,4.22,,
December,2.29,4.12,1.55,3.19,3.44,3.84,1.80,4.79,4.51,3.19,,
Total,26.94,28.17,32.96,33.62,28.07,35.97,31.54,32.54,29.71,33.71,,
Calc annual,26.94,28.17,32.96,33.62,28.07,35.97,31.54,32.54,29.71,33.71,,
Difference,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,,
