"HARTBURN WALLINGTON",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR2138,,,,,,,,,,,
,,,,,,,,,,,,
,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,,
January,,,,,,,3.48,4.71,4.05,2.59,,
February,,,,,,,3.67,1.56,3.48,3.01,,
March,,,,,,,3.14,2.51,1.59,2.36,,
April,,,,,,,3.31,2.22,3.49,2.12,,
May,,,,,,,1.49,1.97,1.03,3.17,,
June,,,,,,,1.96,1.88,0.42,1.95,,
July,,,,,,,3.12,5.10,0.54,1.00,,
August,,,,,,,3.23,2.08,2.27,1.19,,
September,,,,,,,5.35,2.16,4.25,4.38,,
October,,,,,,,1.20,1.56,2.21,1.83,,
November,,,,,,,3.01,0.51,2.83,2.46,,
December,,,,,,,3.14,2.77,5.31,3.19,,
Total,,,,,,,36.10,29.03,31.47,29.25,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,36.10,29.03,31.47,29.25,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,0.00,0.00,0.00,0.00,,
