"HAYFIELD, SEYGATEHEAD MOOR",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2643/9,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,4.70,6.49,3.90,4.98,2.68,3.69,4.03,7.30,8.84,2.15,4.20,
February,4.22,0.93,5.29,5.44,1.29,5.83,3.70,2.19,5.25,1.10,0.73,
March,2.47,3.19,2.52,2.00,1.09,2.39,2.05,4.89,2.08,1.17,3.28,
April,5.62,1.68,3.03,3.35,2.08,2.45,2.52,5.10,1.47,1.75,3.51,
May,5.60,1.92,1.28,4.17,5.01,3.75,4.16,1.61,1.35,2.75,2.46,
June,3.70,0.57,3.42,1.88,2.96,0.27,3.32,6.74,5.82,1.80,3.42,
July,7.48,1.60,5.44,6.25,4.85,3.39,,2.05,2.48,3.85,8.72,
August,2.51,4.43,6.69,5.23,7.43,3.77,5.31,5.56,5.95,5.10,6.10,
September,3.55,1.43,4.83,5.38,4.46,5.32,4.36,8.67,0.75,2.39,4.65,
October,1.49,2.75,1.59,4.06,5.04,5.30,3.82,4.42,4.54,5.76,7.50,
November,1.33,2.26,3.69,4.73,2.80,4.98,4.93,5.66,6.64,7.95,4.91,
December,3.78,7.09,4.62,4.75,3.73,4.00,3.54,0.43,2.14,6.68,3.35,
Total,46.45,34.34,46.30,52.22,43.42,45.14,,54.62,-999.00,42.45,52.83,
Calc annual,46.45,34.34,46.30,52.22,43.42,45.14,41.74,54.62,47.31,42.45,52.83,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,NaN,0.00,-1046.31,0.00,-0.00,
