"TAFF FECHAN NEUADD RESERVOIR NO. 9",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,4159,,,,,,,,,,,
,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,,
January,6.95,1.62,6.80,7.90,4.17,6.20,6.60,2.15,6.00,5.85,,
February,6.93,5.20,5.70,2.88,5.92,8.84,8.40,1.33,5.25,5.22,,
March,1.82,2.85,7.85,8.50,7.51,1.28,4.70,2.75,3.00,6.90,,
April,5.30,2.65,0.70,6.56,2.05,2.40,3.30,1.80,3.43,3.05,,
May,4.30,1.30,2.60,3.85,3.70,3.75,4.65,5.65,2.85,1.50,,
June,5.20,5.60,7.50,2.15,3.30,1.65,3.98,3.70,1.50,2.90,,
July,5.52,0.45,7.50,1.80,7.60,7.55,1.82,3.50,6.75,2.00,,
August,7.80,3.65,14.80,3.05,4.50,3.66,5.10,13.60,3.15,4.80,,
September,0.90,4.18,1.50,3.80,2.58,1.30,3.65,3.00,11.20,3.20,,
October,7.36,4.52,9.00,7.06,4.55,5.35,12.60,10.90,4.10,3.10,,
November,6.65,6.68,5.00,7.57,7.30,4.45,5.50,3.95,3.96,3.30,,
December,10.78,10.90,10.00,3.00,10.00,11.50,4.40,1.70,11.14,9.40,,
Total,69.51,49.60,78.95,58.12,63.18,57.93,64.70,54.03,62.33,51.22,,
Calc annual,69.51,49.60,78.95,58.12,63.18,57.93,64.70,54.03,62.33,51.22,,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,,
