"THRAPSTONE HARGRAVE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1100,,,,,,,,,,,
,,,,,,,,,,,,
,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,,
January,,,,,,,,4.21,1.47,1.81,,
February,,,,,,,,1.55,1.94,2.92,,
March,,,,,,,,2.03,0.59,0.98,,
April,,,,,,,,3.07,1.95,1.93,,
May,,,,,,,,1.87,4.38,2.98,,
June,,,,,,,,1.18,2.49,5.47,,
July,,,,,,,,2.58,0.40,3.43,,
August,,,,,,,,3.51,4.60,3.12,,
September,,,,,,,,1.41,1.10,3.07,,
October,,,,,,,,1.22,2.21,0.68,,
November,,,,,,,,2.67,3.40,1.21,,
December,,,,,,,,1.54,1.47,0.80,,
Total,,,,,,,,26.84,26.00,28.40,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26.84,26.00,28.40,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,0.00,-0.00,,
