CHICHESTER-EARTHAM-HOUSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SU938092,Long,-0.6682109,Lat,50.874697,Elevation,240,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,RR1909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
January,,3.43,6.4,3.9,2.25,4.4,0.88,6.71,1.84,4.1,0.43,2.12,1.55,2.65,3,1.35,3.96,2.89,1.13,0.8,2.62,2.66,0.88,1.6,4.38,2.44,1.22,2.13,0.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
February,,1.72,2.56,2.57,2.01,2.18,2.96,1.82,1.96,4.43,3.09,3.1,1.01,4.01,1.91,3.72,0.83,0.82,0.92,2.01,1.11,0,0.93,3.27,2.17,0.11,0.46,3.63,1.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March,,1.12,2.4,2.24,0.44,1.21,2.72,2.47,1.37,0.78,0.46,2.82,1.72,0.71,2,1.76,2.01,1.01,3.27,1.62,1.31,1.8,0.86,0.41,1.17,1.8,2.64,3.81,0.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
April,,4.69,1.16,0.93,1.64,1.08,1.69,2.51,3.35,4.09,2.12,0.46,2.72,1.21,1.23,0.88,1.55,1.45,1.38,2.23,2.72,0.82,0.84,0.05,2.17,2.56,0.48,1.74,1.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
May,,1.07,2.85,1.25,0.29,1.42,1.11,2.23,3.59,3,0.28,1.17,1.29,2.48,0.33,3.7,4.21,0.95,1.42,3.26,1.85,2.24,0.9,0.55,1.14,0.11,0.4,1.33,3.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
June,,3.81,2.41,2.31,2.09,2.84,2.3,1.01,1.39,4.45,2.23,1.72,2.39,1.87,1.02,1.88,1.29,0.96,3.21,1.08,2.05,1.36,1.53,0.77,1.94,0.54,2.41,2.25,1.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
July,,4.12,2.72,2.46,3,4.19,0.54,3.3,2.51,4.31,3.33,1.98,3,2.86,3.03,1.26,3.66,0.65,6.82,1.9,3.25,2.59,2.94,3.95,4.77,4.26,0.54,0.94,0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
August,,1.36,2.03,2.51,1.27,1.01,3.29,2.37,5.52,6.16,1.46,5.36,1.27,0.62,0.95,0.52,2,1.87,2.67,2.3,2.83,4.78,2.51,0.5,1.9,2.97,1.51,2,1.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September,,3.53,1.83,2.63,3.5,2.12,5.83,1.2,1.77,3.47,4.81,3.02,2.78,3.92,4.38,4.3,2.24,2.95,1.02,0.92,1.32,1.65,2.24,1.86,3.34,0.66,7.75,2.13,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
October,,2.49,5.81,2.82,4.51,5.17,1.07,3.14,2.9,1.03,7.82,2.1,9.28,2.82,0.98,3.71,5.1,1.14,2.1,7.32,0.89,5.86,4.93,4.72,3.54,3.06,3.13,0.45,3.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
November,,1.16,5.1,3.01,2.65,4.63,3.26,7.07,3.35,0.58,2.99,3.31,3.55,4.61,0.44,2.88,3.27,4.84,4.56,0.88,2.47,3.2,3.6,1.94,5.15,6.71,1.13,1.38,3.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
December,,1.49,4.68,0.82,2.73,1.06,8.01,2.65,1.93,0.57,3.91,3.35,2.71,0.96,4.52,1.41,4.5,2.15,1.48,1.8,0.49,3.35,2.45,2.07,1.77,2.78,4.59,2.94,2.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
