"HAREFIELD, SELLING, FAVERSHAM",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR1520,,,,,,,,,,,
,,,,,,,,,,,,
,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,,
January,,,,,,,,3.50,3.42,2.75,,
February,,,,,,,,1.22,1.27,2.48,,
March,,,,,,,2.87,2.67,1.05,1.65,,
April,,,,,,,2.33,1.23,1.88,1.22,,
May,,,,,,,1.74,3.10,0.76,3.63,,
June,,,,,,,2.66,1.41,0.23,0.90,,
July,,,,,,,2.19,4.02,0.54,0.26,,
August,,,,,,,3.23,1.12,2.66,1.62,,
September,,,,,,,4.52,1.54,2.44,3.15,,
October,,,,,,,0.96,1.94,2.29,2.10,,
November,,,,,,,1.93,1.28,2.40,2.22,,
December,,,,,,,1.42,1.46,4.88,3.58,,
Total,,,,,,,,24.49,23.82,25.56,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,23.85,24.49,23.82,25.56,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.00,0.00,-0.00,,
