"UPPER HEYDEN",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2760,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,4.68,4.59,3.35,9.84,2.49,5.30,
February,,,,,,6.35,4.52,1.73,5.72,0.65,0.34,
March,,,,,,1.44,1.97,3.86,1.86,0.63,1.10,
April,,,,,,2.28,2.40,3.60,1.58,1.22,2.96,
May,,,,,,4.32,4.50,1.76,1.60,3.45,2.39,
June,,,,,,0.09,4.05,5.00,5.80,0.93,4.27,
July,,,,,,1.75,3.88,3.38,2.00,3.26,8.70,
August,,,,,,3.97,5.80,5.88,3.49,6.33,4.56,
September,,,,,,4.30,4.03,6.97,0.50,1.76,5.37,
October,,,,,,6.01,4.04,6.20,5.24,5.02,6.38,
November,,,,,,3.39,4.88,6.03,6.50,8.80,6.08,
December,,,,,,3.40,2.48,2.59,2.25,7.04,3.29,
Total,,,,,46.37,41.98,47.14,50.35,46.38,41.58,50.74,
Calc annual,0.00,0.00,0.00,0.00,0.00,41.98,47.14,50.35,46.38,41.58,50.74,
Difference,NaN,NaN,NaN,NaN,46.37,0.00,0.00,0.00,0.00,-0.00,0.00,
