"FELIXKIRK MOUNT ST JOHN",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,3431,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,3.34,2.47,3.56,1.70,2.02,1.74,2.66,2.47,3.98,3.16,4.08,
February,0.80,0.20,2.09,4.51,1.65,3.41,1.68,1.37,1.30,1.18,1.33,
March,2.27,1.06,1.80,1.58,1.15,1.49,0.83,2.34,2.77,0.24,2.79,
April,2.90,1.25,2.16,1.59,1.92,2.77,0.68,1.54,0.90,1.33,4.29,
May,2.33,1.83,0.79,2.17,4.80,3.39,2.55,1.77,1.45,1.68,1.36,
June,1.80,0.38,2.02,0.85,1.96,0.11,4.60,3.23,4.04,1.90,2.11,
July,4.52,1.40,4.75,2.75,2.56,2.02,1.90,4.53,0.62,2.18,6.99,
August,2.55,4.10,2.69,3.47,3.26,2.59,3.05,5.72,5.21,2.95,2.93,
September,1.29,1.32,2.39,2.82,2.56,3.10,1.84,5.24,0.47,0.78,4.42,
October,2.50,1.37,1.26,2.70,4.33,2.74,2.73,2.49,3.71,2.80,2.46,
November,1.19,2.06,1.44,3.24,1.63,2.67,5.00,3.25,2.43,3.53,3.72,
December,3.68,2.14,3.57,3.01,3.43,2.91,1.09,1.99,1.63,4.89,2.89,
Total,29.17,19.58,28.52,30.39,31.27,28.94,28.61,35.94,28.51,26.62,39.37,
Calc annual,29.17,19.58,28.52,30.39,31.27,28.94,28.61,35.94,28.51,26.62,39.37,
Difference,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,
