"HAYFIELD, THE DYMPUS",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,271530,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,4.20,4.90,4.42,5.33,3.28,3.57,4.82,3.32,8.77,2.38,4.60,
February,4.11,0.71,5.85,5.51,1.21,6.74,4.00,2.59,5.11,1.02,0.60,
March,2.72,2.65,2.03,2.24,1.05,2.26,2.00,5.01,2.49,0.98,2.53,
April,5.45,1.78,2.83,3.50,2.46,2.31,2.18,3.63,1.27,0.68,2.67,
May,6.35,2.02,1.07,3.95,6.01,4.14,3.57,1.49,1.08,2.75,2.49,
June,3.90,0.37,2.71,1.59,2.96,0.38,3.36,6.68,4.62,,3.05,
July,5.21,1.40,5.46,5.18,5.13,2.28,3.40,3.07,2.87,4.11,7.42,
August,2.47,4.19,5.57,4.81,7.17,3.54,4.77,6.00,6.32,4.87,7.04,
September,2.82,1.30,4.73,6.91,5.45,4.93,3.38,7.65,0.84,2.22,5.09,
October,2.85,2.51,1.80,5.00,6.07,6.00,,4.06,6.20,5.85,7.24,
November,1.23,2.54,3.75,5.32,3.00,5.33,5.22,4.99,7.25,8.54,5.32,
December,3.63,5.61,3.59,5.08,4.00,3.17,2.81,1.20,2.58,8.17,4.11,
Total,44.94,29.98,43.81,54.42,47.79,44.65,,49.69,49.40,,52.16,
Calc annual,44.94,29.98,43.81,54.42,47.79,44.65,39.51,49.69,49.40,41.57,52.16,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,NaN,-0.00,-0.00,NaN,0.00,
