"KIRKCUDBRIGHT ST MARY'S ISLE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR1113,,,,,,,,,,,
,,,,,,,,,,,,
,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,,
January,,,,5.30,5.35,3.10,2.90,4.53,3.04,3.00,,
February,,,,2.95,6.35,3.10,1.20,1.67,1.55,3.08,,
March,,,,1.65,3.15,3.90,3.50,2.07,2.58,3.00,,
April,,,,2.60,1.00,2.80,1.00,2.85,1.81,2.11,,
May,,,,1.20,2.25,2.33,4.07,1.17,2.71,2.55,,
June,,,,2.30,0.35,1.00,0.07,0.45,2.00,0.45,,
July,,,,1.60,4.10,2.05,3.10,3.35,5.50,3.57,,
August,,,,4.75,1.90,2.05,2.50,3.35,3.45,4.05,,
September,,,,3.05,2.85,5.80,6.04,4.31,2.00,3.45,,
October,,,,3.00,2.60,3.80,4.03,2.20,2.20,3.53,,
November,,,,4.90,1.90,2.53,5.04,5.03,7.09,3.45,,
December,,,,2.85,3.90,1.55,6.02,4.06,4.60,3.07,,
Total,,,,36.15,35.70,34.01,39.47,35.04,38.53,35.31,,
Calc annual,0.00,0.00,0.00,36.15,35.70,34.01,39.47,35.04,38.53,35.31,,
Difference,NaN,NaN,NaN,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
