"WINTERBURN BROWN HILL",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,3311,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,5.16,8.85,4.01,4.83,3.69,4.82,5.56,5.44,9.96,2.60,7.28,
February,4.10,0.44,4.98,6.21,1.06,6.02,5.53,2.14,5.81,0.88,0.56,
March,3.89,4.23,3.41,2.52,1.52,1.05,1.85,3.89,3.44,0.67,2.80,
April,5.02,1.38,2.48,3.69,1.68,3.53,1.50,4.74,1.07,1.72,3.02,
May,5.63,2.05,1.18,3.98,6.97,4.88,3.98,2.55,1.27,2.40,1.95,
June,2.11,0.58,2.96,1.06,2.23,0.13,2.19,3.88,6.06,1.87,2.10,
July,8.41,3.14,6.06,5.25,5.44,2.23,3.99,7.44,2.53,3.85,4.72,
August,3.42,6.34,4.48,6.90,6.75,5.78,4.85,7.41,8.83,6.22,5.44,
September,2.53,2.95,5.13,5.39,5.18,3.68,3.74,6.44,1.10,1.89,3.00,
October,2.62,3.08,0.94,8.40,4.84,5.93,4.27,5.23,6.29,6.34,6.90,
November,3.62,2.97,2.61,6.40,3.87,2.17,7.43,5.29,6.93,7.01,5.46,
December,4.53,7.94,4.02,3.78,5.86,4.03,2.18,1.50,3.43,8.74,3.70,
Total,51.04,43.95,42.26,58.41,49.09,44.25,47.07,55.95,56.72,44.19,46.93,
Calc annual,51.04,43.95,42.26,58.41,49.09,44.25,47.07,55.95,56.72,44.19,46.93,
Difference,0.00,0.00,-0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,-0.00,-0.00,
