LLANGYBI-CEFN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SH444411,Long,-4.31716,Lat,52.944664,Elevation,200,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,RR1240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
January,,,,,,4.23,7.96,6.75,5.77,8.16,4.94,4.46,8.36,5.25,4.63,7.42,2.89,8.88,4.29,2.06,2.44,1.43,3.81,5.29,5.34,3.79,4.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
February,,,,,,4.08,3.92,3.16,3.64,4.51,2.86,4.09,4.86,1.74,3.65,2.73,4.57,4.42,2.88,5.27,3.11,4.54,3.82,5.32,5.48,7.06,2.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March,,,,,,3.62,3.25,2.29,4.23,2.68,3.06,2.94,4.59,4.55,3.19,1.87,2.79,5.35,2.1,2.2,2.69,2.91,3.45,2.64,4.83,4.46,5.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
April,,,,,,1.93,1.15,4.86,2.7,3.03,2.27,3.08,1.64,1.17,1.61,2.08,4.76,3.68,2.01,1.95,2.46,2.8,4.55,1.46,1.9,2.38,2.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
May,,,,,2.52,4.84,1.92,2.69,1.8,4.18,2.31,0.95,2.55,2.02,1.46,2.37,0.7,4.08,4.87,4.08,2.36,4.32,2.19,2.37,2.73,1.92,3.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
June,,,,,3.64,1.91,4.82,0.9,0.35,1.25,1.56,2.45,6.66,1.45,1.34,4.08,2.39,2.73,3.04,6.43,4.77,5.46,5.7,3.67,1.49,2.93,2.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
July,,,,,3.49,2.19,1.42,3.68,2.59,1.5,1.56,5.49,3.17,3.79,2.97,3.64,4.47,8.24,1.14,7.65,6.21,4.34,6.78,4.05,5.6,3.39,5.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
August,,,,,3.91,5.02,5.09,3.02,1.13,3.09,2.44,2.56,4.2,6.82,6.16,3.81,5.47,5.65,4.72,11.16,2.28,6.38,4.6,5.17,1.47,1.62,3.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September,,,,,6.54,1.87,8.6,3.57,3.27,11.37,3.72,3.23,9.11,4.85,4.9,5.99,5.06,3.65,4.05,5.82,3.72,2.28,3.99,6.16,4.34,5.6,6.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
October,,,,,3.82,4.19,2.83,8.01,6.43,4.65,10.89,6.75,8.76,5.45,6.59,5.62,5.54,8.75,5.27,2.55,3.35,3.05,6.87,6.5,3.56,6.07,7.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
