"BURNLEY (EXTWISTLE (MOOR TOP))",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2968/5,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,5.15,4.94,3.49,3.88,1.76,4.54,3.73,,,,,
February,3.97,0.40,3.23,0.53,6.07,2.85,5.22,,,,,
March,0.50,2.68,2.59,3.04,1.59,2.37,2.05,,,,,
April,3.72,3.34,2.04,3.34,2.93,1.20,3.12,,,,,
May,2.37,4.56,2.52,2.68,1.10,1.18,2.42,,,,,
June,5.92,0.95,2.27,2.44,4.52,3.95,1.87,,,,,
July,3.93,3.47,2.97,2.38,1.65,4.23,1.70,,,,,
August,4.65,1.26,1.44,4.25,1.73,2.97,1.85,,,,,
September,4.25,5.34,2.01,3.82,6.65,4.16,2.01,,,,,
October,2.23,6.25,4.33,5.26,8.33,4.42,2.41,,,,,
November,7.72,2.84,3.14,2.17,5.21,4.71,1.97,,,,,
December,2.08,2.19,0.61,6.70,3.58,4.74,3.10,,,,,
Total,46.49,38.22,30.64,40.49,45.12,41.32,31.45,,,,,
Calc annual,46.49,38.22,30.64,40.49,45.12,41.32,31.45,0.00,0.00,0.00,,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,0.00,NaN,NaN,NaN,,
