"RIVINGTON",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR2330,,,,,,,,,,,
,,,,,,,,,,,,
,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,,
January,,,6.53,4.67,4.88,4.76,1.97,6.00,,,,
February,,,3.99,0.72,1.91,0.93,3.74,5.15,,,,
March,,,6.49,3.70,4.58,1.03,3.34,3.88,,,,
April,,,3.59,0.62,2.43,1.02,3.04,2.61,,,,
May,,,3.52,3.12,1.94,3.04,0.83,3.52,,,,
June,,,6.61,2.83,0.95,3.93,3.57,2.86,,,,
July,,,5.93,3.88,3.39,6.48,3.57,7.44,,,,
August,,,5.21,6.53,6.61,3.40,5.69,6.66,,,,
September,,,6.94,3.19,4.64,5.29,4.48,4.34,,,,
October,,,6.07,6.63,6.56,5.69,2.84,5.43,,,,
November,,,5.36,4.06,5.70,4.07,3.93,5.87,,,,
December,,,4.32,2.29,2.85,1.70,5.91,5.27,,,,
Total,,,64.56,42.24,46.44,41.34,42.91,59.03,,,,
Calc annual,0.00,0.00,64.56,42.24,46.44,41.34,42.91,59.03,0.00,0.00,,
Difference,NaN,NaN,0.00,0.00,-0.00,0.00,0.00,0.00,NaN,NaN,,
