"SHAP, TAILBERT BECK",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,3672,,,,,,,,,,,
,,,,,,,,,,,,
,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,,
January,,0.60,7.80,14.50,12.05,7.05,,,,,,
February,,7.70,9.95,8.55,6.45,14.45,,,,,,
March,,7.20,7.95,4.00,5.75,7.50,,,,,,
April,,1.45,6.65,2.55,2.15,4.15,4.90,,,,,
May,,7.05,4.55,3.95,6.90,5.25,6.40,,,,,
June,,7.40,6.00,5.80,0.95,2.00,,,,,,
July,,5.70,11.95,4.20,6.00,,,,,,,
August,,9.20,5.00,5.60,1.00,,,,,,,
September,5.68,3.65,3.85,6.50,6.40,7.10,,,,,,
October,1.75,3.55,4.85,9.90,3.95,7.00,,,,,,
November,15.75,12.50,8.95,9.55,5.80,5.20,,,,,,
December,6.25,13.10,7.70,6.00,12.15,5.40,,,,,,
Total,,79.10,85.20,81.10,69.55,72.65,,,,,,
Calc annual,29.43,79.10,85.20,81.10,69.55,65.10,11.30,0.00,0.00,0.00,,
Difference,NaN,0.00,0.00,-0.00,0.00,7.55,NaN,NaN,NaN,NaN,,
