"WOLVERHAMPTON TOWN HALL",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,,
January,1.57,0.67,3.01,3.59,1.37,3.34,0.95,1.91,2.16,2.59,,
February,2.46,1.68,0.93,0.59,1.64,3.08,4.48,0.87,1.49,2.10,,
March,0.45,1.68,3.70,5.20,2.09,0.77,2.87,1.78,1.39,3.53,,
April,1.78,0.99,0.28,2.81,0.77,1.28,1.52,1.61,2.59,1.85,,
May,1.62,0.55,2.11,2.08,1.25,2.17,2.42,2.96,2.85,0.92,,
June,1.47,2.83,6.69,1.42,4.13,1.06,1.67,2.77,1.09,1.61,,
July,2.69,0.35,2.58,1.71,3.80,6.38,1.66,2.28,3.29,2.93,,
August,4.59,1.28,5.96,1.67,1.76,2.54,2.58,6.08,2.29,2.56,,
September,0.62,1.59,0.81,1.50,1.11,0.72,1.54,1.94,5.97,1.86,,
October,2.91,2.23,2.09,3.47,1.45,1.87,3.53,3.34,1.19,2.77,,
November,3.40,2.31,2.38,2.27,3.17,2.19,2.48,2.03,1.55,1.73,,
December,4.18,4.89,3.15,1.49,5.98,4.28,2.20,1.28,2.73,3.18,,
Total,27.74,21.05,33.69,27.80,28.52,29.68,27.90,28.85,28.59,27.63,,
Calc annual,27.74,21.05,33.69,27.80,28.52,29.68,27.90,28.85,28.59,27.63,,
Difference,-0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
