"TURNBERRY LIGHTHOUSE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5253,,,,,,,,,,,
,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,,
January,2.76,2.23,2.80,3.01,2.17,3.55,3.50,2.39,2.75,1.99,,
February,5.19,4.88,2.09,1.41,3.75,4.79,3.81,1.68,4.18,0.76,,
March,1.45,1.10,3.75,3.29,3.40,1.49,0.84,1.59,1.36,1.21,,
April,2.33,3.01,1.47,2.91,2.23,1.84,3.49,1.54,0.90,1.30,,
May,2.13,2.01,1.82,1.97,1.64,0.78,2.86,2.61,1.63,0.66,,
June,2.51,2.40,4.80,2.81,0.69,1.29,1.19,2.16,1.75,3.34,,
July,4.10,2.45,0.62,0.87,2.28,3.54,2.98,2.33,2.19,0.35,,
August,4.14,1.82,3.38,1.33,3.95,3.32,3.32,4.11,4.04,1.99,,
September,1.26,1.87,2.33,2.50,1.68,0.74,1.57,1.60,3.13,3.36,,
October,1.24,3.16,2.06,0.84,2.10,2.27,4.76,7.48,3.03,0.59,,
November,5.17,3.60,3.45,4.49,3.42,1.76,2.91,5.05,2.55,1.36,,
December,2.65,5.71,5.61,3.98,5.62,5.39,4.10,2.12,3.49,4.87,,
Total,34.93,34.24,34.18,29.41,32.93,30.76,35.33,34.66,31.00,21.78,,
Calc annual,34.93,34.24,34.18,29.41,32.93,30.76,35.33,34.66,31.00,21.78,,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
