"NEWPORT EDGMOND, BAYLEY HILLS",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,,
January,,,,,,,,,1.86,2.24,,
February,,,,,,,,,1.50,2.12,,
March,,,,,,,,,1.20,4.65,,
April,,,,,,,,,2.03,1.60,,
May,,,,,,,,,3.31,0.82,,
June,,,,,,,,,0.92,1.20,,
July,,,,,,,,,2.87,2.32,,
August,,,,,,,,,1.61,2.36,,
September,,,,,,,,,5.78,2.06,,
October,,,,,,,,,1.48,3.08,,
November,,,,,,,,,1.46,1.51,,
December,,,,,,,,,3.32,3.10,,
Total,,,,,,,,,27.34,27.06,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27.34,27.06,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.00,-0.00,,
