"TODMORDEN (SOUSHALL HOSPITAL)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,3240,,,,,,,,,,,
,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,,
January,6.61,2.95,5.92,5.58,5.23,8.33,5.66,3.99,4.24,5.25,,
February,6.97,6.64,2.84,2.75,5.22,7.42,7.21,1.43,8.53,1.62,,
March,1.68,2.80,7.83,7.04,7.26,2.06,4.17,4.32,2.79,7.21,,
April,5.66,3.44,1.69,6.38,2.64,2.86,4.52,1.75,1.98,2.58,,
May,4.39,2.45,3.87,4.58,3.09,3.54,3.44,2.47,2.60,2.55,,
June,4.15,5.12,7.51,3.47,2.96,1.19,3.52,2.55,2.43,2.15,,
July,5.61,0.77,5.22,1.25,5.38,5.77,2.76,2.55,4.94,2.74,,
August,6.98,3.12,8.28,2.69,3.65,6.04,3.96,7.43,4.42,5.11,,
September,0.52,4.49,2.86,2.16,4.18,0.79,3.30,2.46,14.87,2.42,,
October,4.35,4.79,6.07,1.65,3.15,2.20,10.20,10.18,4.48,3.35,,
November,6.64,6.12,4.71,7.09,8.00,3.00,4.75,6.95,3.01,4.03,,
December,7.05,8.97,7.07,4.43,8.78,10.04,3.60,3.51,9.66,11.25,,
Total,60.61,51.66,63.87,49.07,59.54,53.24,57.09,49.59,63.95,50.26,,
Calc annual,60.61,51.66,63.87,49.07,59.54,53.24,57.09,49.59,63.95,50.26,,
Difference,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,,
