"HAYFIELD, SANDY HEYS",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,271624,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,5.68,6.74,3.89,5.38,2.80,3.60,4.71,3.65,8.90,2.83,5.15,
February,4.50,0.85,5.65,7.09,1.35,6.68,4.23,2.22,5.00,1.05,1.12,
March,2.67,3.24,2.84,2.06,1.36,2.62,2.00,6.02,3.23,1.19,3.25,
April,6.73,1.94,3.92,4.00,2.55,2.71,2.68,4.88,1.63,1.97,3.96,
May,4.75,2.21,1.36,4.42,5.44,4.41,4.13,1.42,1.37,3.20,2.55,
June,4.48,0.60,3.20,1.94,2.95,0.29,3.58,6.61,6.08,1.75,4.00,
July,7.29,1.74,4.95,6.24,5.64,3.15,3.86,2.56,2.36,3.97,8.24,
August,2.52,4.79,7.23,5.22,7.72,3.89,5.71,6.20,5.89,5.10,6.70,
September,3.48,1.51,5.39,5.53,4.84,5.38,4.13,8.15,0.72,2.25,5.38,
October,2.48,2.51,1.45,4.27,6.25,5.64,4.12,4.15,6.52,5.55,6.35,
November,1.41,2.39,3.70,5.76,3.20,5.38,5.56,5.87,6.35,8.64,4.96,
December,4.65,6.27,4.05,5.13,3.97,3.52,3.18,2.19,3.24,7.90,4.20,
Total,50.64,34.79,47.63,57.04,48.07,47.27,47.89,53.92,51.29,45.40,55.86,
Calc annual,50.64,34.79,47.63,57.04,48.07,47.27,47.89,53.92,51.29,45.40,55.86,
Difference,0.00,-0.00,0.00,-0.00,0.00,0.00,0.00,0.00,-0.00,0.00,-0.00,
