"ST MARYLEBONE 33 HAMILTON TERRACE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.39,2.57,2.18,1.38,2.69,,,,,,,
February,0.36,0.24,2.27,2.57,0.53,,,,,,,
March,1.24,1.29,1.60,2.42,0.67,,,,,,,
April,2.98,1.22,2.41,1.16,2.69,,,,,,,
May,0.88,1.08,0.91,2.33,3.06,,,,,,,
June,1.54,0.33,1.28,0.47,2.63,,,,,,,
July,4.01,0.14,3.74,2.85,3.92,,,,,,,
August,1.70,2.02,2.07,1.82,2.61,,,,,,,
September,3.31,2.45,1.83,1.21,2.61,,,,,,,
October,1.34,0.59,0.91,5.36,3.40,,,,,,,
November,0.53,1.79,1.50,1.43,2.27,,,,,,,
December,2.02,1.09,2.35,2.05,2.90,,,,,,,
Total,22.30,14.81,23.05,25.05,29.98,,,,,,,
Calc annual,22.30,14.81,23.05,25.05,29.98,0.00,0.00,0.00,0.00,0.00,0.00,
Difference,0.00,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN,NaN,NaN,
