"BURTON (BOROUGH HOSPITAL)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2361,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,3.45,2.52,3.93,1.56,2.27,1.93,2.97,2.23,5.61,1.24,4.48,
February,2.32,0.39,2.94,3.86,0.61,2.95,2.87,1.79,3.22,0.48,0.79,
March,1.94,1.68,2.28,1.36,0.85,1.21,1.17,2.25,2.10,0.20,3.13,
April,4.87,1.96,2.72,2.46,2.07,1.96,2.35,1.56,1.49,0.66,2.81,
May,2.90,1.46,1.17,2.51,4.11,5.29,3.89,1.69,0.61,1.96,2.34,
June,2.31,0.43,0.82,0.45,2.02,0.04,2.51,4.88,3.07,1.31,1.80,
July,3.80,0.67,4.90,3.99,2.90,2.48,2.59,3.56,1.46,2.71,6.09,
August,1.26,5.38,6.34,2.27,3.66,3.95,2.34,4.65,4.16,2.58,2.84,
September,2.28,1.35,2.49,2.51,2.52,3.79,1.15,4.37,0.77,0.66,4.06,
October,2.15,3.03,0.57,2.68,4.64,3.69,2.94,2.20,4.90,3.26,2.72,
November,1.02,2.10,1.06,1.98,1.84,1.81,4.25,3.51,3.72,5.84,3.12,
December,2.85,2.27,5.36,3.44,2.54,2.13,0.95,2.67,2.10,4.70,2.37,
Total,31.15,23.24,34.58,29.07,30.03,31.23,29.98,35.36,33.21,25.60,36.55,
Calc annual,31.15,23.24,34.58,29.07,30.03,31.23,29.98,35.36,33.21,25.60,36.55,
Difference,-0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
