"STOUR HEAD",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5806,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,4.45,4.30,2.26,3.46,,2.75,4.02,4.36,5.04,1.48,2.79,
February,5.04,0.87,2.59,2.07,,1.76,2.40,1.24,1.98,0.60,0.28,
March,1.94,3.11,2.10,0.20,,1.96,2.13,2.88,1.42,0.55,1.93,
April,1.80,0.88,1.38,0.73,,1.90,1.35,5.48,1.45,0.93,1.01,
May,2.56,2.14,3.11,1.76,1.03,2.65,1.88,1.66,0.83,0.98,0.85,
June,1.09,2.05,1.48,,2.69,1.21,2.17,2.52,1.84,2.85,1.62,
July,3.02,2.03,1.57,,3.16,2.28,1.65,2.51,3.28,2.02,0.86,
August,1.17,0.95,2.50,,3.37,2.58,3.14,1.24,2.04,4.33,4.21,
September,3.12,2.62,1.69,,3.83,3.85,4.40,4.31,1.95,3.42,1.25,
October,0.83,3.98,1.88,,3.24,3.80,4.71,4.50,2.70,3.56,3.48,
November,4.01,0.73,2.86,,2.57,3.46,3.22,3.04,2.99,2.65,3.51,
December,2.34,3.95,2.00,,4.50,4.13,2.20,0.25,2.41,2.62,2.80,
Total,31.37,27.61,25.42,,,32.33,33.27,33.99,27.93,25.99,24.59,
Calc annual,31.37,27.61,25.42,8.22,24.39,32.33,33.27,33.99,27.93,25.99,24.59,
Difference,0.00,-0.00,0.00,NaN,NaN,-0.00,0.00,0.00,0.00,0.00,0.00,
