"SANDAY, START POINT",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5828,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,3.88,5.56,4.00,4.57,3.64,2.39,2.33,4.14,6.30,2.29,4.64,
February,3.74,1.51,2.31,3.71,2.76,3.91,1.82,2.04,4.47,1.83,1.19,
March,3.94,4.44,2.64,0.95,1.93,2.46,2.25,1.74,2.22,0.60,2.46,
April,1.80,1.43,2.58,2.38,2.47,2.11,2.06,5.90,1.35,1.59,2.29,
May,2.32,2.04,2.30,3.09,1.22,1.94,2.01,1.70,1.19,1.12,1.82,
June,0.51,1.55,1.45,1.39,1.87,1.36,1.53,2.76,1.93,1.79,3.03,
July,2.23,1.84,2.61,3.00,1.45,2.41,1.49,1.49,2.42,1.38,3.56,
August,1.16,2.28,1.87,4.42,1.59,1.76,3.27,0.30,1.84,4.29,4.80,
September,3.47,2.18,2.67,3.20,2.99,3.23,3.72,2.94,2.11,4.41,3.38,
October,0.50,3.28,1.38,4.02,2.82,3.90,6.45,5.42,3.77,6.44,4.68,
November,5.35,2.79,3.45,5.91,3.14,2.46,4.32,5.67,5.17,5.48,4.91,
December,2.55,6.62,3.11,4.13,3.15,2.97,4.24,1.74,4.27,7.15,4.95,
Total,31.45,35.52,30.37,40.77,29.03,30.90,35.49,35.84,37.04,38.37,41.71,
Calc annual,31.45,35.52,30.37,40.77,29.03,30.90,35.49,35.84,37.04,38.37,41.71,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,
