"AUSKERRY",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5825,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.94,3.08,1.37,4.47,3.29,2.88,3.04,3.09,3.41,1.45,3.46,
February,2.31,0.82,0.81,3.05,2.82,4.12,2.03,2.17,1.24,0.91,1.34,
March,3.13,2.16,1.10,1.12,1.76,3.02,4.02,2.15,1.67,0.45,1.79,
April,1.33,0.98,1.41,2.51,2.32,2.34,2.16,4.74,1.52,1.39,1.49,
May,2.00,1.46,1.04,2.74,1.52,1.98,1.10,1.46,1.49,1.50,2.11,
June,0.36,1.17,0.67,1.14,1.40,1.27,1.64,3.01,1.61,2.14,1.69,
July,1.41,1.11,1.08,1.85,2.25,1.69,1.23,1.76,2.03,1.17,2.11,
August,0.49,1.20,1.05,2.99,2.83,1.80,2.76,0.57,0.85,4.37,4.22,
September,2.23,1.07,1.08,4.28,3.47,3.47,3.37,2.43,1.85,3.58,3.53,
October,0.46,1.21,0.43,5.63,2.58,3.88,6.08,3.70,3.34,5.14,4.48,
November,3.42,0.84,1.57,6.76,2.75,1.83,3.86,3.18,3.62,4.17,3.64,
December,1.77,3.28,2.97,3.46,3.26,2.45,4.28,1.13,4.10,5.76,2.94,
Total,21.85,18.38,14.58,40.00,30.25,30.73,35.57,29.39,26.73,32.03,32.80,
Calc annual,21.85,18.38,14.58,40.00,30.25,30.73,35.57,29.39,26.73,32.03,32.80,
Difference,0.00,0.00,-0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
